,from date,to date,from SCHH price,to SCHH price,SCHH cod,SCHH pct cod,from USRT price,to USRT price,USRT cod,USRT pct cod,to USRT / to SCHH,to USRT / to USRT
296,2022-10-24,2022-10-25,18.14,18.86,0.7199999999999989,0.03892383251832091,47.14,48.93,1.7899999999999991,0.0372688077930471,2.5943796394485683,1.0
297,2022-10-25,2022-10-26,18.86,18.84,-0.019999999999999574,-0.0010610080570943841,48.93,48.78,-0.14999999999999858,-0.003070312513257984,2.589171974522293,1.0
298,2022-10-26,2022-10-27,18.84,18.88,0.03999999999999915,0.0021208915691376296,48.78,48.89,0.10999999999999943,0.002252483802780043,2.589512711864407,1.0
299,2022-10-27,2022-10-28,18.88,19.32,0.4400000000000013,0.023037668067017358,48.89,49.94,1.0499999999999972,0.021249408261072886,2.584886128364389,1.0
300,2022-10-28,2022-10-31,19.32,19.31,-0.010000000000001563,-0.0005177323439489301,49.94,49.78,-0.1599999999999966,-0.0032089879121811487,2.5779388917659247,1.0
301,2022-10-31,2022-11-01,19.31,19.26,-0.04999999999999716,-0.0025926900704433945,49.78,49.69,-0.09000000000000341,-0.0018095913252168187,2.579958463136033,1.0
302,2022-11-01,2022-11-02,19.26,18.76,-0.5,-0.026303462791900847,49.69,48.37,-1.3200000000000003,-0.02692391877933735,2.5783582089552235,1.0
303,2022-11-02,2022-11-03,18.76,18.73,-0.030000000000001137,-0.0016004271220814827,48.37,48.35,-0.01999999999999602,-0.000413564935588403,2.581420181526962,1.0
304,2022-11-03,2022-11-04,18.73,19.01,0.28000000000000114,0.014838640044340778,48.35,49.04,0.6899999999999977,0.01417006972865269,2.579694897422409,1.0
305,2022-11-04,2022-11-07,19.01,19.0,-0.010000000000001563,-0.0005261773338973785,49.04,48.99,-0.04999999999999716,-0.0010200959774724378,2.578421052631579,1.0
306,2022-11-07,2022-11-08,19.0,19.07,0.07000000000000028,0.003677440445887183,48.99,49.2,0.21000000000000085,0.004277427847778979,2.5799685369690613,1.0
307,2022-11-08,2022-11-09,19.07,18.86,-0.21000000000000085,-0.011073142407016352,49.2,48.72,-0.480000000000004,-0.009804000096620967,2.5832449628844114,1.0
308,2022-11-09,2022-11-10,18.86,20.22,1.3599999999999994,0.06962893638701392,48.72,52.05,3.3299999999999983,0.06611517165933621,2.5741839762611276,1.0
309,2022-11-10,2022-11-11,20.22,20.19,-0.029999999999997584,-0.001484781267579114,52.05,51.79,-0.259999999999998,-0.0050077146251778105,2.5651312530955916,1.0
310,2022-11-11,2022-11-14,20.19,19.7,-0.490000000000002,-0.024568796580803444,51.79,50.64,-1.1499999999999986,-0.022455302599879313,2.570558375634518,1.0
311,2022-11-14,2022-11-15,19.7,19.91,0.21000000000000085,0.010603482332162056,50.64,51.22,0.5799999999999983,0.01138830293545838,2.572576594676042,1.0
312,2022-11-15,2022-11-16,19.91,19.75,-0.16000000000000014,-0.008068626728974067,51.22,50.67,-0.5499999999999972,-0.010796061283560747,2.565569620253165,1.0
313,2022-11-16,2022-11-17,19.75,19.62,-0.129999999999999,-0.006604037209913752,50.67,50.41,-0.2600000000000051,-0.005144451393279055,2.5693170234454636,1.0
314,2022-11-17,2022-11-18,19.62,19.87,0.25,0.01266160242650844,50.41,51.17,0.7600000000000051,0.014963854722461072,2.575239053850025,1.0
315,2022-11-18,2022-11-21,19.87,20.0,0.129999999999999,0.006521216990265552,51.17,51.39,0.21999999999999886,0.004290178187137858,2.5695,1.0
316,2022-11-21,2022-11-22,20.0,20.12,0.120000000000001,0.005982071677547469,51.39,51.72,0.3299999999999983,0.006400952899518533,2.570576540755467,1.0
317,2022-11-22,2022-11-23,20.12,20.09,-0.030000000000001137,-0.001492166404695458,51.72,51.7,-0.01999999999999602,-0.00038677238927320207,2.573419611747138,1.0
318,2022-11-23,2022-11-25,20.09,20.23,0.14000000000000057,0.006944472352810995,51.7,52.03,0.3299999999999983,0.00636269378782865,2.5719228868017794,1.0
319,2022-11-25,2022-11-28,20.23,19.69,-0.5399999999999991,-0.02705575852861992,52.03,50.62,-1.4100000000000037,-0.027473720185234217,2.5708481462671404,1.0
320,2022-11-28,2022-11-29,19.69,20.02,0.3299999999999983,0.01662088123604028,50.62,51.5,0.8800000000000026,0.017235052552712626,2.5724275724275727,1.0
321,2022-11-29,2022-11-30,20.02,20.46,0.4400000000000013,0.02173998663640604,51.5,52.68,1.1799999999999997,0.02265406920538976,2.5747800586510263,1.0
322,2022-11-30,2022-12-01,20.46,20.37,-0.08999999999999986,-0.0044085302847659685,52.68,52.44,-0.240000000000002,-0.004566217979581195,2.5743740795287184,1.0
323,2022-12-01,2022-12-02,20.37,20.34,-0.030000000000001137,-0.0014738396183006637,52.44,52.38,-0.05999999999999517,-0.001144819815933196,2.5752212389380533,1.0
324,2022-12-02,2022-12-05,20.34,19.97,-0.370000000000001,-0.01835824319269006,52.38,51.41,-0.970000000000006,-0.018692133012152633,2.5743615423134703,1.0
325,2022-12-05,2022-12-06,19.97,19.79,-0.17999999999999972,-0.00905438781324943,51.41,51.01,-0.3999999999999986,-0.0078110141325780915,2.5775644264780193,1.0
326,2022-12-06,2022-12-07,19.79,19.68,-0.10999999999999943,-0.005573867990366975,51.01,51.19,0.17999999999999972,0.0035225085346566607,2.6011178861788617,1.0
327,2022-12-07,2022-12-08,19.68,19.83,0.14999999999999858,0.007593050907597196,51.19,51.63,0.44000000000000483,0.008558698422065952,2.603630862329804,1.0
328,2022-12-08,2022-12-09,19.83,19.79,-0.03999999999999915,-0.0020191829172301586,51.63,51.42,-0.21000000000000085,-0.004075697053814357,2.5982819605861547,1.0
329,2022-12-09,2022-12-12,19.79,19.93,0.14000000000000057,0.007049374610228948,51.42,51.78,0.35999999999999943,0.006976772485648235,2.5980933266432515,1.0
330,2022-12-12,2022-12-13,19.93,20.29,0.35999999999999943,0.017902019613020105,51.78,52.03,0.25,0.004816500978820629,2.5643173977328737,1.0
331,2022-12-13,2022-12-14,20.29,20.13,-0.16000000000000014,-0.007916914186023211,52.03,51.78,-0.25,-0.004816500978820539,2.572280178837556,1.0
332,2022-12-14,2022-12-15,20.13,19.89,-0.23999999999999844,-0.011994146785819166,51.78,51.14,-0.6400000000000006,-0.012437004460351004,2.5711412770236297,1.0
333,2022-12-15,2022-12-16,19.89,19.35,-0.5399999999999991,-0.027524673390089918,51.14,49.73,-1.4100000000000037,-0.02795859713639341,2.5700258397932814,1.0
334,2022-12-16,2022-12-19,19.35,19.12,-0.23000000000000043,-0.011957511852535636,49.73,49.17,-0.5599999999999952,-0.011324691302799087,2.571652719665272,1.0
335,2022-12-19,2022-12-20,19.12,19.08,-0.0400000000000027,-0.002094241603114848,49.17,49.01,-0.1600000000000037,-0.003259322502391967,2.568658280922432,1.0
336,2022-12-20,2022-12-21,19.08,19.24,0.16000000000000014,0.008350779217419889,49.01,49.42,0.4100000000000037,0.008330841639007871,2.568607068607069,1.0
337,2022-12-21,2022-12-22,19.24,19.18,-0.05999999999999872,-0.0031233757822681863,49.42,49.18,-0.240000000000002,-0.004868163772417577,2.5641293013555786,1.0
338,2022-12-22,2022-12-23,19.18,19.34,0.16000000000000014,0.008307420569856096,49.18,49.62,0.4399999999999977,0.008906941475608311,2.5656670113753877,1.0
339,2022-12-23,2022-12-27,19.34,19.35,0.010000000000001563,0.0005169294506425463,49.62,49.58,-0.03999999999999915,-0.0008064516566104678,2.5622739018087852,1.0
340,2022-12-27,2022-12-28,19.35,19.0,-0.3500000000000014,-0.01825344030935046,49.58,48.68,-0.8999999999999986,-0.018319258487717986,2.562105263157895,1.0
341,2022-12-28,2022-12-29,19.0,19.43,0.4299999999999997,0.022379284222908177,48.68,49.69,1.009999999999998,0.020535437494902702,2.557385486361297,1.0
342,2022-12-29,2022-12-30,19.43,19.29,-0.14000000000000057,-0.007231436471711006,49.69,49.45,-0.23999999999999488,-0.004841647545508033,2.5635044064282013,1.0
343,2022-12-30,2023-01-03,19.29,19.28,-0.00999999999999801,-0.0005185377352380009,49.45,49.31,-0.14000000000000057,-0.0028351578326864086,2.5575726141078836,1.0
344,2023-01-03,2023-01-04,19.28,19.71,0.4299999999999997,0.0220578319822292,49.31,50.36,1.0499999999999972,0.021070308940111554,2.5550481988838154,1.0
345,2023-01-04,2023-01-05,19.71,19.17,-0.5399999999999991,-0.027779564107075706,50.36,48.99,-1.3699999999999974,-0.027581013525662963,2.5555555555555554,1.0
346,2023-01-05,2023-01-06,19.17,19.69,0.5199999999999996,0.02676433559348092,48.99,50.29,1.2999999999999972,0.026190054533389812,2.5540883697308274,1.0
347,2023-01-06,2023-01-09,19.69,19.66,-0.030000000000001137,-0.0015247779320136923,50.29,50.24,-0.04999999999999716,-0.000994728023930047,2.555442522889115,1.0
348,2023-01-09,2023-01-10,19.66,19.71,0.05000000000000071,0.002540006445608302,50.24,50.28,0.03999999999999915,0.0007958615621033534,2.5509893455098935,1.0
349,2023-01-10,2023-01-11,19.71,20.42,0.7100000000000009,0.035388691571890715,50.28,52.09,1.8100000000000023,0.035365608035053606,2.550930460333007,1.0
350,2023-01-11,2023-01-12,20.42,20.68,0.259999999999998,0.012652236903708803,52.09,52.83,0.7399999999999949,0.01410621941912419,2.5546421663442938,1.0
351,2023-01-12,2023-01-13,20.68,20.53,-0.14999999999999858,-0.007279818609386146,52.83,52.42,-0.4099999999999966,-0.007791013280964149,2.553336580613736,1.0
352,2023-01-13,2023-01-17,20.53,20.59,0.05999999999999872,0.0029182900088557426,52.42,52.65,0.22999999999999687,0.004378040684724129,2.557066537153958,1.0
353,2023-01-17,2023-01-18,20.59,20.3,-0.28999999999999915,-0.014184634991956413,52.65,52.07,-0.5799999999999983,-0.011077271405176736,2.565024630541872,1.0
354,2023-01-18,2023-01-19,20.3,20.19,-0.10999999999999943,-0.0054334537229955475,52.07,51.74,-0.3299999999999983,-0.006357790416924605,2.562654779593858,1.0
355,2023-01-19,2023-01-20,20.19,20.43,0.23999999999999844,0.01181697650478452,51.74,52.42,0.6799999999999997,0.013057021137377165,2.5658345570239844,1.0
356,2023-01-20,2023-01-23,20.43,20.5,0.07000000000000028,0.0034204773148317573,52.42,52.91,0.4899999999999949,0.00930415902078006,2.580975609756097,1.0
357,2023-01-23,2023-01-24,20.5,20.57,0.07000000000000028,0.003408817520503309,52.91,53.17,0.2600000000000051,0.004901970600206908,2.584832280019446,1.0
358,2023-01-24,2023-01-25,20.57,20.59,0.019999999999999574,0.0009718173748322639,53.17,53.08,-0.09000000000000341,-0.0016941180522403914,2.577950461389024,1.0
359,2023-01-25,2023-01-26,20.59,20.8,0.21000000000000085,0.010147465667574143,53.08,53.56,0.480000000000004,0.009002311358964999,2.575,1.0
360,2023-01-26,2023-01-27,20.8,21.03,0.23000000000000043,0.010997003007336196,53.56,54.37,0.8099999999999952,0.01501001033485749,2.5853542558250115,1.0
361,2023-01-27,2023-01-30,21.03,20.77,-0.26000000000000156,-0.012440351826587504,54.37,53.62,-0.75,-0.013890398350016047,2.5816080885893116,1.0
362,2023-01-30,2023-01-31,20.77,21.19,0.4200000000000017,0.020019734392186864,53.62,54.74,1.1200000000000045,0.020672570804719882,2.58329400660689,1.0
363,2023-01-31,2023-02-01,21.19,21.33,0.13999999999999702,0.006585160203051358,54.74,54.95,0.21000000000000085,0.0038289772370974726,2.5761837787154245,1.0
364,2023-02-01,2023-02-02,21.33,21.78,0.45000000000000284,0.020877585021555393,54.95,56.28,1.3299999999999983,0.023915551396557932,2.5840220385674932,1.0
365,2023-02-02,2023-02-03,21.78,21.37,-0.41000000000000014,-0.019004048173758222,56.28,55.29,-0.990000000000002,-0.01774717189634673,2.58727187646233,1.0
366,2023-02-03,2023-02-06,21.37,21.26,-0.10999999999999943,-0.005160696417254405,55.29,54.98,-0.3100000000000023,-0.005622577612741967,2.5860771401693317,1.0
367,2023-02-06,2023-02-07,21.26,21.18,-0.08000000000000185,-0.0037700327405415183,54.98,54.81,-0.1699999999999946,-0.0030968236790744957,2.587818696883853,1.0
368,2023-02-07,2023-02-08,21.18,21.11,-0.07000000000000028,-0.0033104783130311986,54.81,54.67,-0.14000000000000057,-0.0025575461511171205,2.5897678825201327,1.0
369,2023-02-08,2023-02-09,21.11,20.87,-0.23999999999999844,-0.011434140771119814,54.67,54.03,-0.6400000000000006,-0.011775665050933476,2.5888835649257307,1.0
370,2023-02-09,2023-02-10,20.87,20.95,0.0799999999999983,0.0038259252790372525,54.03,54.24,0.21000000000000085,0.0038791957761657244,2.589021479713604,1.0
371,2023-02-10,2023-02-13,20.95,21.14,0.19000000000000128,0.009028334073944827,54.24,54.74,0.5,0.009176059980392838,2.589403973509934,1.0
372,2023-02-13,2023-02-14,21.14,20.94,-0.1999999999999993,-0.009505774999700732,54.74,54.3,-0.44000000000000483,-0.008070476672643372,2.5931232091690544,1.0
373,2023-02-14,2023-02-15,20.94,21.01,0.07000000000000028,0.0033373094145182094,54.3,54.47,0.1700000000000017,0.0031258644556934364,2.5925749643027127,1.0
374,2023-02-15,2023-02-16,21.01,20.82,-0.19000000000000128,-0.00908445167008627,54.47,54.07,-0.3999999999999986,-0.00737058800166959,2.5970220941402498,1.0
375,2023-02-16,2023-02-17,20.82,20.73,-0.08999999999999986,-0.00433213673913457,54.07,53.88,-0.18999999999999773,-0.0035201518517502597,2.5991316931982635,1.0
376,2023-02-17,2023-02-21,20.73,20.35,-0.379999999999999,-0.018501014559084195,53.88,52.96,-0.9200000000000017,-0.017222439913410457,2.6024570024570024,1.0
377,2023-02-21,2023-02-22,20.35,20.16,-0.19000000000000128,-0.009380468685436195,52.96,52.57,-0.39000000000000057,-0.007391296797396077,2.607638888888889,1.0
378,2023-02-22,2023-02-23,20.16,20.3,0.14000000000000057,0.006920442844573757,52.57,52.91,0.3399999999999963,0.006446742084683553,2.6064039408866995,1.0
379,2023-02-23,2023-02-24,20.3,19.97,-0.33000000000000185,-0.01638973862001788,52.91,52.19,-0.7199999999999989,-0.01370145126071844,2.613420130195293,1.0
380,2023-02-24,2023-02-27,19.97,20.0,0.030000000000001137,0.0015011261262671913,52.19,52.23,0.03999999999999915,0.0007661367928854477,2.6115,1.0
381,2023-02-27,2023-02-28,20.0,19.97,-0.030000000000001137,-0.0015011261262672026,52.23,52.04,-0.18999999999999773,-0.0036443888039028086,2.6059088632949425,1.0
382,2023-02-28,2023-03-01,19.97,19.7,-0.2699999999999996,-0.013612511683780993,52.04,51.37,-0.6700000000000017,-0.012958309165128074,2.6076142131979694,1.0
383,2023-03-01,2023-03-02,19.7,19.96,0.26000000000000156,0.01311163513937511,51.37,52.06,0.6900000000000048,0.01334255508724287,2.6082164328657313,1.0
384,2023-03-02,2023-03-03,19.96,20.25,0.28999999999999915,0.014424522669230272,52.06,52.86,0.7999999999999972,0.015250009609723864,2.6103703703703705,1.0
385,2023-03-03,2023-03-06,20.25,20.18,-0.07000000000000028,-0.0034627786270852463,52.86,52.75,-0.10999999999999943,-0.0020831368199672037,2.6139742319127848,1.0
386,2023-03-06,2023-03-07,20.18,19.71,-0.46999999999999886,-0.023565893760834053,52.75,51.64,-1.1099999999999994,-0.021267206377734077,2.6199898528665653,1.0
387,2023-03-07,2023-03-08,19.71,19.93,0.21999999999999886,0.011100013060074404,51.64,52.16,0.519999999999996,0.010019351639955595,2.6171600602107374,1.0
388,2023-03-08,2023-03-09,19.93,19.48,-0.4499999999999993,-0.022837836010314302,52.16,50.95,-1.2099999999999937,-0.02347115794966354,2.6155030800821355,1.0
389,2023-03-09,2023-03-10,19.48,18.86,-0.620000000000001,-0.032345021009077664,50.95,48.98,-1.970000000000006,-0.039432708144712274,2.5970307529162246,1.0
390,2023-03-10,2023-03-13,18.86,19.11,0.25,0.013168481046870302,48.98,49.54,0.5600000000000023,0.011368372537191836,2.5923600209314497,1.0
391,2023-03-13,2023-03-14,19.11,19.3,0.19000000000000128,0.009893337658658225,49.54,50.03,0.490000000000002,0.009842401438900248,2.5922279792746115,1.0
392,2023-03-14,2023-03-15,19.3,19.3,0.0,0.0,50.03,49.91,-0.12000000000000455,-0.002401442018595892,2.5860103626943003,1.0
393,2023-03-15,2023-03-16,19.3,19.25,-0.05000000000000071,-0.0025940351770466466,49.91,49.61,-0.29999999999999716,-0.006028957168560246,2.577142857142857,1.0
394,2023-03-16,2023-03-17,19.25,18.81,-0.4400000000000013,-0.023122417420854264,49.61,48.39,-1.2199999999999989,-0.02489924550773031,2.572567783094099,1.0
395,2023-03-17,2023-03-20,18.81,19.02,0.21000000000000085,0.011102413804305322,48.39,49.03,0.6400000000000006,0.013139174857914696,2.577812828601472,1.0
396,2023-03-20,2023-03-21,19.02,18.93,-0.08999999999999986,-0.004743091896012737,49.03,48.9,-0.13000000000000256,-0.002654959182315626,2.583201267828843,1.0
397,2023-03-21,2023-03-22,18.93,18.11,-0.8200000000000003,-0.044283693325909534,48.9,46.97,-1.9299999999999997,-0.04026829644192257,2.593594699061292,1.0
398,2023-03-22,2023-03-23,18.11,18.01,-0.09999999999999787,-0.0055371127074571366,46.97,46.44,-0.5300000000000011,-0.011347943209213035,2.5785674625208213,1.0
399,2023-03-23,2023-03-24,18.01,18.47,0.4599999999999973,0.025220635023283644,46.44,47.53,1.0900000000000034,0.023199933796227454,2.5733622089875476,1.0
400,2023-03-24,2023-03-27,18.47,18.46,-0.00999999999999801,-0.0005415651364423556,47.53,47.67,0.14000000000000057,0.002941178590816229,2.5823401950162514,1.0
401,2023-03-27,2023-03-28,18.46,18.41,-0.05000000000000071,-0.002712233829719684,47.67,47.62,-0.05000000000000426,-0.001049428158017653,2.5866376969038565,1.0
402,2023-03-28,2023-03-29,18.41,18.84,0.4299999999999997,0.023088273903230472,47.62,48.67,1.0500000000000043,0.021809982786646274,2.5833333333333335,1.0
403,2023-03-29,2023-03-30,18.84,19.07,0.23000000000000043,0.012134150464110751,48.67,49.29,0.6199999999999974,0.012658396871923465,2.5846879916098584,1.0
404,2023-03-30,2023-03-31,19.07,19.5,0.4299999999999997,0.022298045957373388,49.29,50.4,1.1099999999999994,0.022269954360036537,2.5846153846153848,1.0
405,2023-03-31,2023-04-03,19.5,19.33,-0.1700000000000017,-0.008756172349461714,50.4,50.06,-0.3399999999999963,-0.006768889073694752,2.589756854630109,1.0
406,2023-04-03,2023-04-04,19.33,19.31,-0.019999999999999574,-0.0010351967798164173,50.06,49.95,-0.10999999999999943,-0.002199780909065611,2.5867426204039363,1.0
407,2023-04-04,2023-04-05,19.31,19.22,-0.08999999999999986,-0.004671692898276625,49.95,49.59,-0.35999999999999943,-0.007233304593520061,2.5801248699271597,1.0
408,2023-04-05,2023-04-06,19.22,19.34,0.120000000000001,0.006224086483001885,49.59,49.96,0.36999999999999744,0.007433484756334476,2.5832471561530506,1.0
409,2023-04-06,2023-04-10,19.34,19.43,0.08999999999999986,0.004642773364200458,49.96,50.16,0.19999999999999574,0.003995211067288247,2.581574884199691,1.0
410,2023-04-10,2023-04-11,19.43,19.52,0.08999999999999986,0.004621317595597692,50.16,50.29,0.13000000000000256,0.00258835385920821,2.5763319672131146,1.0
411,2023-04-11,2023-04-12,19.52,19.4,-0.120000000000001,-0.006166514915664015,50.29,50.03,-0.259999999999998,-0.005183424683759664,2.5788659793814435,1.0
412,2023-04-12,2023-04-13,19.4,19.33,-0.07000000000000028,-0.0036147728490429055,50.03,49.7,-0.3299999999999983,-0.006617892397530605,2.571132953957579,1.0
413,2023-04-13,2023-04-14,19.33,19.04,-0.28999999999999915,-0.01511626385702022,49.7,48.98,-0.720000000000006,-0.014592881578561503,2.5724789915966384,1.0
414,2023-04-14,2023-04-17,19.04,19.43,0.39000000000000057,0.02027623402612939,48.98,50.13,1.1500000000000057,0.023207579751390414,2.5800308800823473,1.0
415,2023-04-17,2023-04-18,19.43,19.4,-0.030000000000001137,-0.0015451973200663026,50.13,49.96,-0.1700000000000017,-0.003396946018035093,2.575257731958763,1.0
416,2023-04-18,2023-04-19,19.4,19.53,0.13000000000000256,0.006678678819305315,49.96,50.3,0.3399999999999963,0.006782391848316567,2.5755248335893492,1.0
417,2023-04-19,2023-04-20,19.53,19.3,-0.23000000000000043,-0.011846648977747747,50.3,49.95,-0.3499999999999943,-0.006982572011130919,2.588082901554404,1.0
418,2023-04-20,2023-04-21,19.3,19.34,0.03999999999999915,0.0020703941143082735,49.95,50.11,0.1599999999999966,0.003198083877070772,2.5910031023784903,1.0
419,2023-04-21,2023-04-24,19.34,19.27,-0.07000000000000028,-0.0036260075988732493,50.11,49.96,-0.14999999999999858,-0.0029979037142562983,2.5926310326933057,1.0
420,2023-04-24,2023-04-25,19.27,19.09,-0.17999999999999972,-0.009384844688618749,49.96,49.5,-0.46000000000000085,-0.009250015682732341,2.5929806181246726,1.0
421,2023-04-25,2023-04-26,19.09,18.9,-0.19000000000000128,-0.010002715672059632,49.5,49.06,-0.4399999999999977,-0.008928630744301318,2.595767195767196,1.0
422,2023-04-26,2023-04-27,18.9,19.32,0.4200000000000017,0.021978906718775382,49.06,50.08,1.019999999999996,0.020577687961499842,2.592132505175983,1.0
423,2023-04-27,2023-04-28,19.32,19.54,0.21999999999999886,0.011322817830264637,50.08,50.81,0.730000000000004,0.014471458813797591,2.6003070624360287,1.0
424,2023-04-28,2023-05-01,19.54,19.39,-0.14999999999999858,-0.00770617736007621,50.81,50.45,-0.35999999999999943,-0.0071104388060226065,2.6018566271273853,1.0
425,2023-05-01,2023-05-02,19.39,19.07,-0.3200000000000003,-0.01664104964223277,50.45,49.76,-0.6900000000000048,-0.013771298368694002,2.6093340325117986,1.0
426,2023-05-02,2023-05-03,19.07,19.0,-0.07000000000000028,-0.003677440445887305,49.76,49.68,-0.0799999999999983,-0.0016090108057006626,2.614736842105263,1.0
427,2023-05-03,2023-05-04,19.0,19.18,0.17999999999999972,0.009429090288851687,49.68,50.13,0.45000000000000284,0.00901719365018886,2.613660062565172,1.0
428,2023-05-04,2023-05-05,19.18,19.47,0.28999999999999915,0.015006749928816192,50.13,50.98,0.8499999999999943,0.016813767672557153,2.6183872624550593,1.0
429,2023-05-05,2023-05-08,19.47,19.38,-0.08999999999999986,-0.004633212921488143,50.98,50.8,-0.17999999999999972,-0.003537044363533206,2.6212590299277605,1.0
430,2023-05-08,2023-05-09,19.38,19.29,-0.08999999999999986,-0.004654779544982405,50.8,50.53,-0.269999999999996,-0.005329135280618942,2.6194919647485744,1.0
431,2023-05-09,2023-05-10,19.29,19.46,0.1700000000000017,0.00877424984022145,50.53,50.94,0.4099999999999966,0.008081250247493775,2.6176772867420346,1.0
432,2023-05-10,2023-05-11,19.46,19.25,-0.21000000000000085,-0.010850016024065818,50.94,50.39,-0.5499999999999972,-0.010855726858804154,2.617662337662338,1.0
433,2023-05-11,2023-05-12,19.25,19.24,-0.010000000000001563,-0.000519615496232866,50.39,50.29,-0.10000000000000142,-0.001986492508633352,2.613825363825364,1.0
434,2023-05-12,2023-05-15,19.24,19.21,-0.029999999999997584,-0.0015604684570949977,50.29,50.29,0.0,0.0,2.6179073399271213,1.0
435,2023-05-15,2023-05-16,19.21,18.73,-0.4800000000000004,-0.025304460324468134,50.29,48.97,-1.3200000000000003,-0.02659838446964743,2.614522156967432,1.0
436,2023-05-16,2023-05-17,18.73,18.96,0.23000000000000043,0.01220498037087852,48.97,49.54,0.5700000000000003,0.011572558346987585,2.6128691983122363,1.0
437,2023-05-17,2023-05-18,18.96,18.84,-0.120000000000001,-0.00634922767865878,49.54,49.24,-0.29999999999999716,-0.006074122744960667,2.613588110403397,1.0
438,2023-05-18,2023-05-19,18.84,18.8,-0.03999999999999915,-0.0021253993123134776,49.24,49.22,-0.020000000000003126,-0.00040625635334300673,2.6180851063829786,1.0
439,2023-05-19,2023-05-22,18.8,18.91,0.10999999999999943,0.005834012834462655,49.22,49.47,0.25,0.005066380276707356,2.616076150185087,1.0
440,2023-05-22,2023-05-23,18.91,18.75,-0.16000000000000014,-0.008497130253946347,49.47,49.12,-0.3500000000000014,-0.007100141400730177,2.619733333333333,1.0
441,2023-05-23,2023-05-24,18.75,18.35,-0.3999999999999986,-0.02156417791584041,49.12,48.1,-1.019999999999996,-0.020984106727171478,2.6212534059945503,1.0
442,2023-05-24,2023-05-25,18.35,18.34,-0.010000000000001563,-0.0005451076722606066,48.1,48.03,-0.07000000000000028,-0.0014563614349825148,2.6188658669574703,1.0
443,2023-05-25,2023-05-26,18.34,18.55,0.21000000000000085,0.011385322225125429,48.03,48.71,0.6799999999999997,0.014058532141718233,2.625876010781671,1.0
444,2023-05-26,2023-05-30,18.55,18.63,0.0799999999999983,0.004303395560052752,48.71,48.92,0.21000000000000085,0.0043019630005202755,2.625872249060655,1.0
445,2023-05-30,2023-05-31,18.63,18.74,0.10999999999999943,0.005887092196779067,48.92,49.22,0.29999999999999716,0.006113734143938236,2.626467449306297,1.0
446,2023-05-31,2023-06-01,18.74,18.74,0.0,0.0,49.22,49.19,-0.030000000000001137,-0.0006096941556614049,2.6248665955176094,1.0
447,2023-06-01,2023-06-02,18.74,19.17,0.43000000000000327,0.022686280247277132,49.19,50.4,1.2100000000000009,0.024300824270074482,2.629107981220657,1.0
448,2023-06-02,2023-06-05,19.17,19.03,-0.14000000000000057,-0.007329875749495073,50.4,50.12,-0.28000000000000114,-0.00557104504945536,2.633736205990541,1.0
449,2023-06-05,2023-06-06,19.03,19.21,0.17999999999999972,0.009414295472407143,50.12,50.57,0.45000000000000284,0.008938385064024187,2.6324830817282665,1.0
450,2023-06-06,2023-06-07,19.21,19.56,0.34999999999999787,0.018055687826205816,50.57,51.27,0.7000000000000028,0.013747270703717637,2.6211656441717794,1.0
451,2023-06-07,2023-06-08,19.56,19.44,-0.11999999999999744,-0.006153865574378112,51.27,50.89,-0.38000000000000256,-0.007439345194867945,2.617798353909465,1.0
452,2023-06-08,2023-06-09,19.44,19.33,-0.11000000000000298,-0.005674505812053587,50.89,50.69,-0.20000000000000284,-0.003937788116483323,2.6223486808070358,1.0
453,2023-06-09,2023-06-12,19.33,19.33,0.0,0.0,50.69,50.59,-0.09999999999999432,-0.0019747241804131616,2.617175375064667,1.0
454,2023-06-12,2023-06-13,19.33,19.44,0.11000000000000298,0.0056745058120536655,50.59,50.84,0.25,0.004929518017408547,2.6152263374485596,1.0
455,2023-06-13,2023-06-14,19.44,19.52,0.0799999999999983,0.004106781952653281,50.84,51.12,0.27999999999999403,0.005492363748025941,2.6188524590163933,1.0
456,2023-06-14,2023-06-15,19.52,19.63,0.10999999999999943,0.005619427303423254,51.12,51.25,0.13000000000000256,0.002539807949238149,2.61079979623026,1.0
457,2023-06-15,2023-06-16,19.63,19.64,0.010000000000001563,0.0005092946379501353,51.25,51.3,0.04999999999999716,0.0009751341582062914,2.612016293279022,1.0
458,2023-06-16,2023-06-20,19.64,19.4,-0.240000000000002,-0.012295236857037466,51.3,50.71,-0.5899999999999963,-0.011567622369796105,2.613917525773196,1.0
459,2023-06-20,2023-06-21,19.4,19.1,-0.29999999999999716,-0.01558473101669809,50.71,50.39,-0.3200000000000003,-0.00633038711442095,2.638219895287958,1.0
460,2023-06-21,2023-06-22,19.1,18.8,-0.3000000000000007,-0.01583146521668074,50.39,49.64,-0.75,-0.014995782356100251,2.6404255319148935,1.0
461,2023-06-22,2023-06-23,18.8,18.56,-0.240000000000002,-0.012848142477849137,49.64,48.88,-0.759999999999998,-0.015428645473066526,2.6336206896551726,1.0
462,2023-06-23,2023-06-26,18.56,18.99,0.4299999999999997,0.022903797466139936,48.88,50.13,1.25,0.025251316412072115,2.6398104265402846,1.0
463,2023-06-26,2023-06-27,18.99,19.21,0.22000000000000242,0.01151845195627079,50.13,50.72,0.5899999999999963,0.011700678853558395,2.6402915148360226,1.0
