,symbol,base,quote,status,qty_precision,qty_increment,price_precision,cost_precision,marginable,has_index,ws_display_price_precision,cost_min,tick_size,price_increment,qty_min,margin_initial,position_limit_long,position_limit_short
909,ELX/EUR,ELX,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,4400.0,,,
910,BTC/USDQ,BTC,USDQ,online,8,1e-08,1,5,False,False,1,0.5,0.1,0.1,5e-05,,,
911,BTC/USDR,BTC,USDR,online,8,1e-08,1,5,False,False,1,0.5,0.1,0.1,5e-05,,,
912,EUROP/USD,EUROP,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,4.0,,,
913,EUROP/EUR,EUROP,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,4.0,,,
914,EUROP/USDC,EUROP,USDC,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,4.0,,,
915,PLUME/USD,PLUME,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,530.0,,,
916,PLUME/EUR,PLUME,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,530.0,,,
917,CORN/USD,CORN,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,110.0,,,
918,CORN/EUR,CORN,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,110.0,,,
919,SPICE/USD,SPICE,USD,online,5,1e-05,9,5,False,False,9,0.5,1e-09,1e-09,3500000.0,,,
920,SPICE/EUR,SPICE,EUR,online,5,1e-05,9,5,False,False,9,0.45,1e-09,1e-09,3500000.0,,,
921,ARC/USD,ARC,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,90.0,,,
922,ARC/EUR,ARC,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,90.0,,,
923,DUCK/USD,DUCK,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,8900.0,,,
924,DUCK/EUR,DUCK,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,8900.0,,,
925,HMSTR/USD,HMSTR,USD,online,5,1e-05,7,5,False,False,7,0.5,1e-07,1e-07,38000.0,,,
926,HMSTR/EUR,HMSTR,EUR,online,5,1e-05,7,5,False,False,7,0.45,1e-07,1e-07,38000.0,,,
927,RLUSD/USD,RLUSD,USD,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,5.0,,,
928,RLUSD/EUR,RLUSD,EUR,post_only,5,1e-05,5,8,False,False,5,0.45,1e-05,1e-05,5.0,,,
929,RLUSD/USDC,RLUSD,USDC,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,5.0,,,
930,APENFT/USD,APENFT,USD,online,5,1e-05,10,5,False,False,10,0.5,1e-10,1e-10,16000000.0,,,
931,APENFT/EUR,APENFT,EUR,online,5,1e-05,10,5,False,False,10,0.45,1e-10,1e-10,16000000.0,,,
932,WAL/USD,WAL,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,65.0,,,
933,WAL/EUR,WAL,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,65.0,,,
934,INIT/USD,INIT,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,65.0,,,
935,INIT/EUR,INIT,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,65.0,,,
936,TERM/USD,TERM,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,25.0,,,
937,TERM/EUR,TERM,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,25.0,,,
938,CELO/USD,CELO,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,60.0,,,
939,CELO/EUR,CELO,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,60.0,,,
940,ALCH/USD,ALCH,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,70.0,,,
941,ALCH/EUR,ALCH,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,70.0,,,
942,ORDER/USD,ORDER,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,95.0,,,
943,ORDER/EUR,ORDER,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,95.0,,,
944,CAT/USD,CAT,USD,online,5,1e-05,9,5,False,False,9,0.5,1e-09,1e-09,2900000.0,,,
945,CAT/EUR,CAT,EUR,online,5,1e-05,9,5,False,False,9,0.45,1e-09,1e-09,2900000.0,,,
946,WIN/USD,WIN,USD,online,5,1e-05,8,5,False,False,8,0.5,1e-08,1e-08,230000.0,,,
947,WIN/EUR,WIN,EUR,online,5,1e-05,8,5,False,False,8,0.45,1e-08,1e-08,230000.0,,,
948,CAKE/USD,CAKE,USD,online,5,1e-05,3,5,True,True,3,0.5,0.001,0.001,4.0,0.33,15000.0,0.0
949,CAKE/EUR,CAKE,EUR,online,5,1e-05,3,5,False,True,3,0.45,0.001,0.001,4.0,,,
950,XRP/RLUSD,XRP,RLUSD,online,8,1e-08,5,8,False,False,5,0.5,1e-05,1e-05,1.65,,,
951,GHIBLI/USD,GHIBLI,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,11000.0,,,
952,GHIBLI/EUR,GHIBLI,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,11000.0,,,
953,GUN/USD,GUN,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,300.0,,,
954,GUN/EUR,GUN,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,300.0,,,
955,USDD/USD,USDD,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,5.0,,,
956,TRX/USDD,TRX,USDD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,16.0,,,
957,EDGE/USD,EDGE,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,45.0,,,
958,EDGE/EUR,EDGE,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,45.0,,,
959,USDD/EUR,USDD,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,5.0,,,
960,ES/USD,ES,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,35.0,,,
961,ES/EUR,ES,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,35.0,,,
962,CHEX/USD,CHEX,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,320.0,,,
963,CHEX/EUR,CHEX,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,320.0,,,
964,PRO/USD,PRO,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,15.0,,,
965,PRO/EUR,PRO,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,15.0,,,
966,RLUSD/USDT,RLUSD,USDT,online,5,1e-05,5,8,False,False,5,0.5,1e-05,1e-05,5.0,,,
967,PROMPT/USD,PROMPT,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,170.0,,,
968,PROMPT/EUR,PROMPT,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,170.0,,,
969,DOLO/USD,DOLO,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,170.0,,,
970,DOLO/EUR,DOLO,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,170.0,,,
971,CLANKER/USD,CLANKER,USD,online,5,1e-05,2,5,False,False,2,0.5,0.01,0.01,0.2,,,
972,CLANKER/EUR,CLANKER,EUR,online,5,1e-05,2,5,False,False,2,0.45,0.01,0.01,0.2,,,
973,COOKIE/USD,COOKIE,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,310.0,,,
974,COOKIE/EUR,COOKIE,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,310.0,,,
975,TITCOIN/USD,TITCOIN,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,6100.0,,,
976,TITCOIN/EUR,TITCOIN,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,6100.0,,,
977,FHE/USD,FHE,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,270.0,,,
978,FHE/EUR,FHE,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,270.0,,,
979,WCT/USD,WCT,USD,online,5,1e-05,5,5,False,True,5,0.5,1e-05,1e-05,80.0,,,
980,WCT/EUR,WCT,EUR,online,5,1e-05,5,5,False,True,5,0.45,1e-05,1e-05,80.0,,,
981,BABY/USD,BABY,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,360.0,,,
982,BABY/EUR,BABY,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,360.0,,,
983,VULT/USD,VULT,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,35.0,,,
984,VULT/EUR,VULT,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,35.0,,,
985,ZORA/USD,ZORA,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,360.0,,,
986,ZORA/EUR,ZORA,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,360.0,,,
987,KOBAN/USD,KOBAN,USD,online,5,1e-05,7,5,False,False,7,0.5,1e-07,1e-07,46000.0,,,
988,KOBAN/EUR,KOBAN,EUR,online,5,1e-05,7,5,False,False,7,0.45,1e-07,1e-07,46000.0,,,
989,PARTI/USD,PARTI,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,60.0,,,
990,PARTI/EUR,PARTI,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,60.0,,,
991,CHEEMS/USD,CHEEMS,USD,online,5,1e-05,10,5,False,False,10,0.5,1e-10,1e-10,11000000.0,,,
992,CHEEMS/EUR,CHEEMS,EUR,online,5,1e-05,10,5,False,False,10,0.45,1e-10,1e-10,11000000.0,,,
993,MUBARAK/USD,MUBARAK,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,440.0,,,
994,MUBARAK/EUR,MUBARAK,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,440.0,,,
995,BANANAS31/USD,BANANAS31,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,380.0,,,
996,BANANAS31/EUR,BANANAS31,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,380.0,,,
997,SNEK/USD,SNEK,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,11000.0,,,
998,SNEK/EUR,SNEK,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,11000.0,,,
999,SXT/USD,SXT,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,320.0,,,
1000,SXT/EUR,SXT,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,320.0,,,
1001,RIZE/USD,RIZE,USD,online,5,1e-05,6,5,True,True,6,0.5,1e-06,1e-06,1200.0,0.33,400000.0,0.0
1002,RIZE/EUR,RIZE,EUR,online,5,1e-05,6,5,False,True,6,0.45,1e-06,1e-06,1200.0,,,
1003,DEGEN/USD,DEGEN,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,7300.0,,,
1004,DEGEN/EUR,DEGEN,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,7300.0,,,
1005,DMC/USD,DMC,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,6900.0,,,
1006,DMC/EUR,DMC,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,6900.0,,,
1007,EPT/EUR,EPT,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,6000.0,,,
1008,EPT/USD,EPT,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,6000.0,,,
1009,ASRR/USD,ASRR,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,430.0,,,
1010,BDXN/USD,BDXN,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,2600.0,,,
1011,BDXN/EUR,BDXN,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,2600.0,,,
1012,FLY/USD,FLY,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,450.0,,,
1013,FLY/EUR,FLY,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,450.0,,,
1014,FOLKS/USD,FOLKS,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,4.5,,,
1015,FOLKS/EUR,FOLKS,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,4.5,,,
1016,ASRR/EUR,ASRR,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,430.0,,,
1017,MIRROR/USD,MIRROR,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,3800.0,,,
1018,MIRROR/EUR,MIRROR,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,3800.0,,,
1019,PUMP/USD,PUMP,USD,online,5,1e-05,6,5,True,True,6,0.5,1e-06,1e-06,3000.0,0.33,110000000.0,110000000.0
1020,PUMP/EUR,PUMP,EUR,online,5,1e-05,6,5,False,True,6,0.45,1e-06,1e-06,3000.0,,,
1021,PUMP/SOL,PUMP,SOL,online,5,1e-05,8,10,False,True,8,0.0035,1e-08,1e-08,3000.0,,,
1022,METH/USD,METH,USD,online,8,1e-08,1,5,False,False,1,0.5,0.1,0.1,0.002,,,
1023,METH/ETH,METH,ETH,online,8,1e-08,4,8,False,False,4,0.0002,0.0001,0.0001,0.002,,,
1024,CMETH/USD,CMETH,USD,online,8,1e-08,1,5,False,False,1,0.5,0.1,0.1,0.002,,,
1025,CMETH/ETH,CMETH,ETH,online,8,1e-08,4,8,False,False,4,0.0002,0.0001,0.0001,0.002,,,
1026,NPC/USD,NPC,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,590.0,,,
1027,NPC/EUR,NPC,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,590.0,,,
1028,AIOZ/USD,AIOZ,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,90.0,,,
1029,AIOZ/EUR,AIOZ,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,90.0,,,
1030,SPK/USD,SPK,USD,online,8,1e-08,5,5,False,False,5,0.5,1e-05,1e-05,260.0,,,
1031,SPK/EUR,SPK,EUR,online,8,1e-08,5,5,False,False,5,0.45,1e-05,1e-05,260.0,,,
1032,MAT/USD,MAT,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,135.0,,,
1033,MAT/EUR,MAT,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,135.0,,,
1034,AURA/USD,AURA,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,680.0,,,
1035,AURA/EUR,AURA,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,680.0,,,
1036,ESX/USD,ESX,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,25000.0,,,
1037,ESX/EUR,ESX,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,25000.0,,,
1038,PEAQ/USD,PEAQ,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,340.0,,,
1039,PEAQ/EUR,PEAQ,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,340.0,,,
1040,TREE/USD,TREE,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,85.0,,,
1041,TREE/EUR,TREE,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,85.0,,,
1042,RUJI/USD,RUJI,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,25.0,,,
1043,RUJI/EUR,RUJI,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,25.0,,,
1044,RAIIN/USD,RAIIN,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,3400.0,,,
1045,RAIIN/EUR,RAIIN,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,3400.0,,,
1046,SAHARA/USD,SAHARA,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,220.0,,,
1047,SAHARA/EUR,SAHARA,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,220.0,,,
