,product_id,price,price_percentage_change_24h,volume_24h,volume_percentage_change_24h,base_increment,quote_increment,quote_min_size,quote_max_size,base_min_size,base_max_size,base_name,quote_name,watched,is_disabled,new,status,cancel_only,limit_only,post_only,trading_disabled,auction_mode,product_type,quote_currency_id,base_currency_id,fcm_trading_session_details,mid_market_price,alias,alias_to,base_display_symbol,quote_display_symbol,view_only,price_increment,display_name,product_venue,approximate_quote_24h_volume,new_at,market_cap,base_cbrn,quote_cbrn,product_cbrn,icon_color,icon_url,display_name_overwrite,is_alpha_testing,about_description,best_bid_price,best_ask_price
70,PAXG-USD,4797.82,-0.01437946362517,588.9676,57.82030293840055,0.00001,0.01,1,10000000,0.00001,2935.9733398673871158,PAX Gold,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,PAXG,,,,['PAXG-USDC'],PAXG,USD,False,0.01,PAXG-USD,CBE,2825760.53,2025-05-07T16:19:00.016Z,,,,,,,,False,,,
71,PAXG-USDC,4797.82,-0.01437946362517,588.9676,57.8187086337826,0.00001,0.01,1,10000000,0.00001,2935.9733398673871158,PAX Gold,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,PAXG,,,PAXG-USD,[],PAXG,USD,False,0.01,PAXG-USDC,CBE,2825760.53,2025-05-07T16:19:00.016Z,,,,,,,,False,,,
72,BONK-USD,0.00000606,-1.46341463414634,464128642335,17.37949607538364,1,0.00000001,1,10000000,1,357142857143,Bonk,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BONK,,,,['BONK-USDC'],BONK,USD,False,0.00000001,BONK-USD,CBE,2812619.57,2023-12-13T18:38:00.799Z,,,,,,,,False,,,
73,BONK-USDC,0.00000606,-1.46341463414634,464128642335,17.37949607538364,1,0.00000001,1,10000000,1,357142857143,Bonk,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BONK,,,BONK-USD,[],BONK,USD,False,0.00000001,BONK-USDC,CBE,2812619.57,2023-12-13T18:38:00.799Z,,,,,,,,False,,,
74,PENGU-USD,0.007202,-2.96416060361089,381015776,-17.53708402360251,1,0.000001,1,10000000,1,988588355.8560099337241711,Pudgy Penguins,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,PENGU,,,,['PENGU-USDC'],PENGU,USD,False,0.000001,PENGU-USD,CBE,2744075.62,2025-02-12T21:19:00.014Z,,,,,,,,False,,,
75,PENGU-USDC,0.007203,-2.95068714632175,380942077,-17.55303463464635,1,0.000001,1,10000000,1,988588355.8560099337241711,Pudgy Penguins,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,PENGU,,,PENGU-USD,[],PENGU,USD,False,0.000001,PENGU-USDC,CBE,2743925.78,2025-02-12T21:19:00.014Z,,,,,,,,False,,,
76,ONDO-USD,0.2574,-0.96190842631781,9846937.99,-38.68308212821578,0.01,0.00001,1,10000000,0.01,333333333.3333333333333333,Ondo,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ONDO,,,,['ONDO-USDC'],ONDO,USD,False,0.00001,ONDO-USD,CBE,2534601.84,2024-01-22T17:08:00.320Z,,,,,,,,False,,,
77,ONDO-USDC,0.2574,-0.96190842631781,9846937.99,-38.68308212821578,0.01,0.00001,1,10000000,0.01,333333333.3333333333333333,Ondo,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ONDO,,,ONDO-USD,[],ONDO,USD,False,0.00001,ONDO-USDC,CBE,2534601.84,2024-01-22T17:08:00.320Z,,,,,,,,False,,,
78,BTC-GBP,55925.09,-0.56386465541367,44.52583159,-35.68834534410289,0.00000001,0.01,1,10000000,0.00000001,200,Bitcoin,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,BTC,,,,[],BTC,GBP,False,0.01,BTC-GBP,CBE,2490111.14,2023-01-01T00:00:00Z,,,,,,,,False,,,
79,TIA-USD,0.3869,-3.70831259333001,6189652.18,-42.99524407922749,0.01,0.0001,1,10000000,0.01,4275957.8436956452979184,Celestia,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,TIA,,,,['TIA-USDC'],TIA,USD,False,0.0001,TIA-USD,CBE,2394776.43,2023-11-01T16:04:00.283Z,,,,,,,,False,,,
80,TIA-USDC,0.3869,-3.70831259333001,6187565,-43.01446635262876,0.01,0.0001,1,10000000,0.01,4275957.8436956452979184,Celestia,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,TIA,,,TIA-USD,[],TIA,USD,False,0.0001,TIA-USDC,CBE,2393968.9,2023-11-01T16:04:00.283Z,,,,,,,,False,,,
81,FET-USD,0.2158,-2.74898602974313,10928307.1,-28.41367638455362,0.1,0.0001,1,10000000,0.1,26973400,Artificial Superintelligence Alliance,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FET,,,,['FET-USDC'],FET,USD,False,0.0001,FET-USD,CBE,2358328.67,2023-01-01T00:00:00Z,,,,,,,,False,,,
82,FET-USDC,0.2158,-2.74898602974313,10928307.1,-28.41367638455362,0.1,0.0001,1,10000000,0.1,26973400,Artificial Superintelligence Alliance,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FET,,,FET-USD,[],FET,USD,False,0.0001,FET-USDC,CBE,2358328.67,2023-01-01T00:00:00Z,,,,,,,,False,,,
83,ENA-USD,0.1172,-4.48247758761206,20029907.9,-49.71004695870437,0.1,0.0001,1,10000000,0.1,29000967.2613550168455089,Ethena,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ENA,,,,['ENA-USDC'],ENA,USD,False,0.0001,ENA-USD,CBE,2347505.21,2025-06-04T16:08:00.017Z,,,,,,,,False,,,
84,ENA-USDC,0.1172,-4.48247758761206,20028866.7,-49.71266114441945,0.1,0.0001,1,10000000,0.1,29000967.2613550168455089,Ethena,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ENA,,,ENA-USD,[],ENA,USD,False,0.0001,ENA-USDC,CBE,2347383.18,2025-06-04T16:08:00.017Z,,,,,,,,False,,,
85,GTC-USDC,0.1122,9.8922624877571,19677331.53,666.07616985280645,0.01,0.0001,1,10000000,0.01,5621100,Gitcoin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,GTC,,,GTC-USD,[],GTC,USD,False,0.0001,GTC-USDC,CBE,2207796.6,2023-01-01T00:00:00Z,,,,,,,,False,,,
86,GTC-USD,0.1122,9.8922624877571,19667585.61,676.758433925795,0.01,0.0001,1,10000000,0.01,5621100,Gitcoin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,GTC,,,,['GTC-USDC'],GTC,USD,False,0.0001,GTC-USD,CBE,2206703.11,2023-01-01T00:00:00Z,,,,,,,,False,,,
87,ICP-USD,2.474,-1.74741858617951,873326.244,68.68463421306678,0.0001,0.001,1,10000000,0.0001,2021600,Internet Computer,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ICP,,,,['ICP-USDC'],ICP,USD,False,0.001,ICP-USD,CBE,2160609.13,2023-01-01T00:00:00Z,,,,,,,,False,,,
88,ICP-USDC,2.474,-1.74741858617951,873326.244,68.68463421306678,0.0001,0.001,1,10000000,0.0001,2021600,Internet Computer,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ICP,,,ICP-USD,[],ICP,USD,False,0.001,ICP-USDC,CBE,2160609.13,2023-01-01T00:00:00Z,,,,,,,,False,,,
89,CRV-USDC,0.2284,-1.67886353852777,8803790.48,28.98182655994951,0.01,0.0001,1,10000000,0.01,11200000,Curve DAO Token,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,CRV,,,CRV-USD,[],CRV,USD,False,0.0001,CRV-USDC,CBE,2010785.75,2023-01-01T00:00:00Z,,,,,,,,False,,,
90,CRV-USD,0.2284,-1.67886353852777,8803352.81,28.97541438144995,0.01,0.0001,1,10000000,0.01,11200000,Curve DAO Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,CRV,,,,['CRV-USDC'],CRV,USD,False,0.0001,CRV-USD,CBE,2010685.78,2023-01-01T00:00:00Z,,,,,,,,False,,,
91,MORPHO-USDC,2.0007,2.78448497302851,974607.89,140.96108178732931,0.01,0.0001,1,10000000,0.01,4958191.5049225251656294,Morpho,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MORPHO,,,MORPHO-USD,[],MORPHO,USD,False,0.0001,MORPHO-USDC,CBE,1949898.01,2025-02-26T16:56:00.010Z,,,,,,,,False,,,
92,MORPHO-USD,2.0007,2.78448497302851,974513.33,140.93770286732713,0.01,0.0001,1,10000000,0.01,4958191.5049225251656294,Morpho,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MORPHO,,,,['MORPHO-USDC'],MORPHO,USD,False,0.0001,MORPHO-USD,CBE,1949708.82,2025-02-26T16:56:00.010Z,,,,,,,,False,,,
93,AVNT-USD,0.1352,-10.99407504937459,14196428.1,-35.02409326970781,0.1,0.0001,1,10000000,0.1,47381086.9570716940297007,Avantis,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AVNT,,,,['AVNT-USDC'],AVNT,USD,False,0.0001,AVNT-USD,CBE,1919357.08,2025-09-09T16:31:00.010Z,,,,,,,,False,,,
94,AVNT-USDC,0.1352,-10.99407504937459,14196428.1,-35.02409326970781,0.1,0.0001,1,10000000,0.1,47381086.9570716940297007,Avantis,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AVNT,,,AVNT-USD,[],AVNT,USD,False,0.0001,AVNT-USDC,CBE,1919357.08,2025-09-09T16:31:00.010Z,,,,,,,,False,,,
95,SOL-EUR,73.3,-0.58320900583209,24965.355,-19.77516993748915,0.001,0.01,1,10000000,0.001,60000,Solana,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,SOL,,,,[],SOL,EUR,False,0.01,SOL-EUR,CBE,1829960.52,2023-01-01T00:00:00Z,,,,,,,,False,,,
96,NCT-USD,0.00776,-20.81632653061224,231849533,-42.31299001867162,1,0.00001,1,10000000,1,1001490300,PolySwarm,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,NCT,,,,['NCT-USDC'],NCT,USD,False,0.00001,NCT-USD,CBE,1799152.38,2023-01-01T00:00:00Z,,,,,,,,False,,,
97,NCT-USDC,0.00776,-20.81632653061224,231849533,-42.31415102858455,1,0.00001,1,10000000,1,1001490300,PolySwarm,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,NCT,,,NCT-USD,[],NCT,USD,False,0.00001,NCT-USDC,CBE,1799152.38,2023-01-01T00:00:00Z,,,,,,,,False,,,
98,CFG-USD,0.2631,10.73232323232323,6667308.1,277.95667706684479,0.1,0.0001,1,10000000,0.1,36120250.0134108298810508,Centrifuge,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,CFG,,,,['CFG-USDC'],CFG,USD,False,0.0001,CFG-USD,CBE,1754168.76,2025-09-24T15:59:04.496Z,,,,,,,,False,,,
99,CFG-USDC,0.2631,10.73232323232323,6667308.1,277.95667706684479,0.1,0.0001,1,10000000,0.1,36120250.0134108298810508,Centrifuge,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,CFG,,,CFG-USD,[],CFG,USD,False,0.0001,CFG-USDC,CBE,1754168.76,2025-09-24T15:59:04.496Z,,,,,,,,False,,,
100,DASH-USDC,34.45,-2.43557065986973,49833.0975744,57.28425044432609,0.00000001,0.01,1,10000000,0.00000001,8600,Dash,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,DASH,,,DASH-USD,[],DASH,USD,False,0.01,DASH-USDC,CBE,1716750.21,2023-01-01T00:00:00Z,,,,,,,,False,,,
101,DASH-USD,34.45,-2.43557065986973,49799.8828744,57.17941752308467,0.00000001,0.01,1,10000000,0.00000001,8600,Dash,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,DASH,,,,['DASH-USDC'],DASH,USD,False,0.01,DASH-USD,CBE,1715605.97,2023-01-01T00:00:00Z,,,,,,,,False,,,
102,API3-USD,0.335,-18.8861985472155,5078690.59,-56.99392277707871,0.01,0.001,5,10000000,0.01,6962700,Api3,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,API3,,,,['API3-USDC'],API3,USD,False,0.001,API3-USD,CBE,1701361.35,2023-01-01T00:00:00Z,,,,,,,,False,,,
103,API3-USDC,0.335,-18.8861985472155,5078253.27,-57.03586608478995,0.01,0.001,5,10000000,0.01,6962700,Api3,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,API3,,,API3-USD,[],API3,USD,False,0.001,API3-USDC,CBE,1701214.85,2023-01-01T00:00:00Z,,,,,,,,False,,,
104,RENDER-USD,1.781,-2.14285714285714,940337.9,-33.55261664202649,0.01,0.001,1,10000000,0.01,1982431.3038369786790788,Render,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,RENDER,,,,['RENDER-USDC'],RENDER,USD,False,0.001,RENDER-USD,CBE,1674741.8,2024-02-14T17:05:00.944Z,,,,,,,,False,,,
105,RENDER-USDC,1.781,-2.14285714285714,940326.78,-33.5534024179725,0.01,0.001,1,10000000,0.01,1982431.3038369786790788,Render,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,RENDER,,,RENDER-USD,[],RENDER,USD,False,0.001,RENDER-USDC,CBE,1674722,2024-02-14T17:05:00.944Z,,,,,,,,False,,,
106,TREE-USDC,0.0664,-6.47887323943662,24496072.71,354.33674702075488,0.01,0.0001,1,10000000,0.01,14963559.0763601956097544,Treehouse,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,TREE,,,TREE-USD,[],TREE,USD,False,0.0001,TREE-USDC,CBE,1626539.23,2025-07-29T18:45:01.137Z,,,,,,,,False,,,
107,TREE-USD,0.0664,-6.47887323943662,24494121.76,364.65031626596448,0.01,0.0001,1,10000000,0.01,14963559.0763601956097544,Treehouse,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,TREE,,,,['TREE-USDC'],TREE,USD,False,0.0001,TREE-USD,CBE,1626409.68,2025-07-29T18:45:01.137Z,,,,,,,,False,,,
108,SPK-USDC,0.02424,5.2997393570808,66523628.7,733.79773827027641,0.1,0.00001,1,10000000,0.1,179923162.6654739315518071,Spark,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SPK,,,SPK-USD,[],SPK,USD,False,0.00001,SPK-USDC,CBE,1612532.76,2025-06-17T17:55:00.020Z,,,,,,,,False,,,
109,SPK-USD,0.02424,5.2997393570808,66467886.7,748.77562681238097,0.1,0.00001,1,10000000,0.1,179923162.6654739315518071,Spark,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SPK,,,,['SPK-USDC'],SPK,USD,False,0.00001,SPK-USD,CBE,1611181.57,2025-06-17T17:55:00.020Z,,,,,,,,False,,,
110,PNG-USDC,0.03107,6.04095563139932,49934663,1709.73443277208898,1,0.00001,1,10000000,1,116620741.4186959841880934,Pangolin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,PNG,,,PNG-USD,[],PNG,USD,False,0.00001,PNG-USDC,CBE,1551469.98,2023-01-01T00:00:00Z,,,,,,,,False,,,
111,PNG-USD,0.03107,6.04095563139932,49925896,1882.88517821419224,1,0.00001,1,10000000,1,116620741.4186959841880934,Pangolin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,PNG,,,,['PNG-USDC'],PNG,USD,False,0.00001,PNG-USD,CBE,1551197.59,2023-01-01T00:00:00Z,,,,,,,,False,,,
112,ALICE-USDC,0.153,-23.88059701492537,10068870.209,-76.70211729687184,0.001,0.001,1,10000000,0.001,6771900,MyNeighborAlice,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ALICE,,,ALICE-USD,[],ALICE,USD,False,0.001,ALICE-USDC,CBE,1540537.14,2023-01-01T00:00:00Z,,,,,,,,False,,,
113,ALICE-USD,0.153,-23.88059701492537,10068178.812,-76.69128155741512,0.001,0.001,1,10000000,0.001,6771900,MyNeighborAlice,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ALICE,,,,['ALICE-USDC'],ALICE,USD,False,0.001,ALICE-USD,CBE,1540431.36,2023-01-01T00:00:00Z,,,,,,,,False,,,
114,BCH-USD,442.32,-0.97387332930351,3152.38656142,5.01674537763618,0.00000001,0.01,1,10000000,0.00000001,84200,Bitcoin Cash,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BCH,,,,['BCH-USDC'],BCH,USD,False,0.01,BCH-USD,CBE,1394363.62,2023-01-01T00:00:00Z,,,,,,,,False,,,
115,BCH-USDC,442.32,-0.97387332930351,3152.38656142,5.01674537763618,0.00000001,0.01,1,10000000,0.00000001,84200,Bitcoin Cash,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BCH,,,BCH-USD,[],BCH,USD,False,0.01,BCH-USDC,CBE,1394363.62,2023-01-01T00:00:00Z,,,,,,,,False,,,
116,XRP-EUR,1.2144,-0.46717482173592,1120485.564468,-24.45238309746199,0.000001,0.0001,1,10000000,0.000001,11996772.8407292192545075,XRP,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,XRP,,,,[],XRP,EUR,False,0.0001,XRP-EUR,CBE,1360717.6695,2023-07-13T19:47:00.692Z,,,,,,,,False,,,
117,NOM-USD,0.0027,-23.07692307692308,478970109,-47.99922777834001,1,0.00001,1,10000000,1,694871017.0759396503465466,Nomina,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,NOM,,,,['NOM-USDC'],NOM,USD,False,0.00001,NOM-USD,CBE,1293219.29,2025-11-12T19:37:00.016Z,,,,,,,,False,,,
118,NOM-USDC,0.0027,-23.07692307692308,478970109,-48.00431505140267,1,0.00001,1,10000000,1,694871017.0759396503465466,Nomina,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,NOM,,,NOM-USD,[],NOM,USD,False,0.00001,NOM-USDC,CBE,1293219.29,2025-11-12T19:37:00.016Z,,,,,,,,False,,,
119,LIGHTER-USDC,0.923,-9.95121951219512,1333200.64,87.3792806542103,0.01,0.001,1,10000000,0.01,3456900.6805133584552207,Lighter,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,LIGHTER,,,LIGHTER-USD,[],LIGHTER,USD,False,0.001,LIGHTER-USDC,CBE,1230544.19,2025-12-30T17:09:00.026Z,,,,,,,,False,,,
120,LIGHTER-USD,0.923,-9.95121951219512,1323166.51,87.54749630866371,0.01,0.001,1,10000000,0.01,3456900.6805133584552207,Lighter,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,LIGHTER,,,,['LIGHTER-USDC'],LIGHTER,USD,False,0.001,LIGHTER-USD,CBE,1221282.69,2025-12-30T17:09:00.026Z,,,,,,,,False,,,
121,PRL-USD,0.18529,-7.92128410276798,6476720.8,-44.9044434112767,0.1,0.00001,1,10000000,0.1,133333333.3333333333333333,Perle,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,PRL,,,,['PRL-USDC'],PRL,USD,False,0.00001,PRL-USD,CBE,1200071.6,2026-03-24T20:30:00.037Z,,,,,,,,False,,,
122,PRL-USDC,0.18529,-7.92128410276798,6476708.8,-44.90454549174296,0.1,0.00001,1,10000000,0.1,133333333.3333333333333333,Perle,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,PRL,,,PRL-USD,[],PRL,USD,False,0.00001,PRL-USDC,CBE,1200069.37,2026-03-24T20:30:00.037Z,,,,,,,,False,,,
123,DOT-USD,1.274,-1.77332305319969,875284.22053128,-54.94275941237625,0.00000001,0.001,1,10000000,0.00000001,1732900,Polkadot,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,DOT,,,,['DOT-USDC'],DOT,USD,False,0.001,DOT-USD,CBE,1115112.1,2023-01-01T00:00:00Z,,,,,,,,False,,,
124,DOT-USDC,1.274,-1.77332305319969,875284.22053128,-54.94275941237625,0.00000001,0.001,1,10000000,0.00000001,1732900,Polkadot,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,DOT,,,DOT-USD,[],DOT,USD,False,0.001,DOT-USDC,CBE,1115112.1,2023-01-01T00:00:00Z,,,,,,,,False,,,
125,ETH-USDT,2317.82,-1.99119628231095,470.43555436,-39.83597244030769,0.00000001,0.01,1,10000000,0.00000001,6200,Ethereum,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,ETH,,,,[],ETH,USDT,False,0.01,ETH-USDT,CBE,1090384.94,2023-01-01T00:00:00Z,,,,,,,,False,,,
126,AUDIO-USD,0.0231,12.13592233009709,47005908.1,-66.79170394753677,0.1,0.0001,1,10000000,0.1,39160600,Audius,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AUDIO,,,,['AUDIO-USDC'],AUDIO,USD,False,0.0001,AUDIO-USD,CBE,1085836.48,2023-01-01T00:00:00Z,,,,,,,,False,,,
127,AUDIO-USDC,0.0231,12.13592233009709,46983149.4,-66.80778230189515,0.1,0.0001,1,10000000,0.1,39160600,Audius,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AUDIO,,,AUDIO-USD,[],AUDIO,USD,False,0.0001,AUDIO-USDC,CBE,1085310.75,2023-01-01T00:00:00Z,,,,,,,,False,,,
128,USDC-GBP,0.7399,0.05409060175794,1413690.37,-45.77106250916728,0.01,0.0001,1,10000000,0.01,10000000,USDC,British Pound,False,False,False,online,False,True,False,False,False,SPOT,GBP,USDC,,,,[],USDC,GBP,False,0.0001,USDC-GBP,CBE,1045989.5048,2023-01-01T00:00:00Z,,,,,,,,False,,,
129,ETH-GBP,1717.29,-1.83043600048019,602.88643955,-55.28438994136423,0.00000001,0.01,1,10000000,0.00000001,2500,Ethereum,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,ETH,,,,[],ETH,GBP,False,0.01,ETH-GBP,CBE,1035330.85,2023-01-01T00:00:00Z,,,,,,,,False,,,
130,AAVE-EUR,78.29,-17.7453246480353,13142.035,837.35160006248043,0.001,0.01,1,10000000,0.001,2400,Aave,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,AAVE,,,,[],AAVE,EUR,False,0.01,AAVE-EUR,CBE,1028889.92,2023-01-01T00:00:00Z,,,,,,,,False,,,
131,BNB-USD,624.88,-1.4384858044164,1646.12015,-15.98734043066002,0.00001,0.01,1,10000000,0.00001,9259.2176790488055872,BNB,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BNB,,,,['BNB-USDC'],BNB,USD,False,0.01,BNB-USD,CBE,1028627.56,2025-10-22T15:06:00.010Z,,,,,,,,False,,,
132,BNB-USDC,624.88,-1.4384858044164,1646.12015,-15.98734043066002,0.00001,0.01,1,10000000,0.00001,9259.2176790488055872,BNB,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BNB,,,BNB-USD,[],BNB,USD,False,0.01,BNB-USDC,CBE,1028627.56,2025-10-22T15:06:00.010Z,,,,,,,,False,,,
133,XCN-USD,0.0047,0,214257640.8,78.80469219222355,0.1,0.00001,1,10000000,0.1,1873797400,Onyxcoin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,XCN,,,,['XCN-USDC'],XCN,USD,False,0.00001,XCN-USD,CBE,1007010.91,2023-01-01T00:00:00Z,,,,,,,,False,,,
134,XCN-USDC,0.0047,0,214257640.8,78.45477517033142,0.1,0.00001,1,10000000,0.1,1873797400,Onyxcoin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,XCN,,,XCN-USD,[],XCN,USD,False,0.00001,XCN-USDC,CBE,1007010.91,2023-01-01T00:00:00Z,,,,,,,,False,,,
135,BARD-USDC,0.2989,-4.65709728867624,3358756.39,611.90993217755342,0.01,0.0001,1,10000000,0.01,9061343.8415268865298675,Lombard,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BARD,,,BARD-USD,[],BARD,USD,False,0.0001,BARD-USDC,CBE,1003932.28,2025-09-18T15:59:01.129Z,,,,,,,,False,,,
136,BARD-USD,0.2989,-4.65709728867624,3350688.51,620.58421780311706,0.01,0.0001,1,10000000,0.01,9061343.8415268865298675,Lombard,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BARD,,,,['BARD-USDC'],BARD,USD,False,0.0001,BARD-USD,CBE,1001520.8,2025-09-18T15:59:01.129Z,,,,,,,,False,,,
137,INJ-USD,3.243,-0.94685400122175,294445.27,35.60964850630331,0.01,0.001,1,10000000,0.01,6464438.1399652348981271,Injective,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,INJ,,,,['INJ-USDC'],INJ,USD,False,0.001,INJ-USD,CBE,954886.01,2023-01-01T00:00:00Z,,,,,,,,False,,,
138,INJ-USDC,3.243,-0.94685400122175,294445.27,35.60964850630331,0.01,0.001,1,10000000,0.01,6464438.1399652348981271,Injective,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,INJ,,,INJ-USD,[],INJ,USD,False,0.001,INJ-USDC,CBE,954886.01,2023-01-01T00:00:00Z,,,,,,,,False,,,
139,TRB-USD,18.91,1.12299465240642,47686.761,-54.26382072847078,0.001,0.01,1,10000000,0.001,719900,Tellor,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,TRB,,,,['TRB-USDC'],TRB,USD,False,0.01,TRB-USD,CBE,901756.65,2023-01-01T00:00:00Z,,,,,,,,False,,,
140,TRB-USDC,18.91,1.12299465240642,47686.761,-54.26382072847078,0.001,0.01,1,10000000,0.001,719900,Tellor,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,TRB,,,TRB-USD,[],TRB,USD,False,0.01,TRB-USDC,CBE,901756.65,2023-01-01T00:00:00Z,,,,,,,,False,,,
141,FIL-USDC,0.927,-3.03347280334728,872042.118,-35.96070356100877,0.001,0.001,1,10000000,0.001,1796400,Filecoin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FIL,,,FIL-USD,[],FIL,USD,False,0.001,FIL-USDC,CBE,808383.04,2023-01-01T00:00:00Z,,,,,,,,False,,,
142,FIL-USD,0.927,-3.03347280334728,870951.769,-36.0407744445036,0.001,0.001,1,10000000,0.001,1796400,Filecoin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FIL,,,,['FIL-USDC'],FIL,USD,False,0.001,FIL-USD,CBE,807372.29,2023-01-01T00:00:00Z,,,,,,,,False,,,
143,COMP-USD,25.16,-3.49060222477944,30971.908,-53.42665403273939,0.001,0.01,1,10000000,0.001,240200,Compound,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,COMP,,,,['COMP-USDC'],COMP,USD,False,0.01,COMP-USD,CBE,779253.21,2023-01-01T00:00:00Z,,,,,,,,False,,,
144,COMP-USDC,25.16,-3.49060222477944,30971.908,-53.42665403273939,0.001,0.01,1,10000000,0.001,240200,Compound,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,COMP,,,COMP-USD,[],COMP,USD,False,0.01,COMP-USDC,CBE,779253.21,2023-01-01T00:00:00Z,,,,,,,,False,,,
145,USELESS-USDC,0.0434,-2.25225225225225,17914325.5,-2.78157303296884,0.1,0.0001,1,10000000,0.1,37401169.9243592473622411,Useless Coin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,USELESS,,,USELESS-USD,[],USELESS,USD,False,0.0001,USELESS-USDC,CBE,777481.73,2025-08-19T15:53:00.012Z,,,,,,,,False,,,
146,USELESS-USD,0.0434,-2.25225225225225,17885290.1,-2.93914390631032,0.1,0.0001,1,10000000,0.1,37401169.9243592473622411,Useless Coin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,USELESS,,,,['USELESS-USDC'],USELESS,USD,False,0.0001,USELESS-USD,CBE,776221.59,2025-08-19T15:53:00.012Z,,,,,,,,False,,,
