,id,base,base_name,quote,quote_name,fee,min_base_amount,min_quote_amount,max_quote_amount,amount_precision,precision,trade_status,sell_start,buy_start,type,trade_url,st_tag,slippage,market_order_max_stock,market_order_max_money,up_rate,down_rate,delisting_time,max_base_amount
613,ORDER_USDT,ORDER,Orderly Network,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1609434000,1724666400,normal,https://www.gate.com/trade/ORDER_USDT,False,0.08,5504789.17,500000,0.3,0.3,,
614,SGR_USDT,SGR,Schrodinger,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1607313600,1710928800,normal,https://www.gate.com/trade/SGR_USDT,False,0.1,449539.22,100000,0.4,0.4,,
615,MLK_USDT,MLK,MiL.k,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1598599800,1653987600,normal,https://www.gate.com/trade/MLK_USDT,False,0.1,2843534.51,200000,0.4,0.4,,
616,CHILLGUY_USDT,CHILLGUY,Just a chill guy,USDT,Tether,0.2,1,3,5000000,0,6,tradable,0,1732179600,normal,https://www.gate.com/trade/CHILLGUY_USDT,False,0.1,16741071.43,300000,0.4,0.4,,
617,XSEED_USDT,XSEED,MXS Games,USDT,Tether,0.2,1,3,5000000,0,9,tradable,1577808000,1730282400,normal,https://www.gate.com/trade/XSEED_USDT,False,0.1,19056693663.65,100000,0.6,0.6,,
618,PEPON_USDT,PEPON,PepsiCo Ondo Tokenized,USDT,Tether,0.2,0.001,3,5000000,3,2,tradable,1577808000,1756906200,normal,https://www.gate.com/trade/PEPON_USDT,False,0.06,1990.71,300000,0.15,0.15,,
619,KILO_USDT,KILO,KiloEx,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,0,1743080400,normal,https://www.gate.com/trade/KILO_USDT,False,0.1,17888287.64,200000,0.4,0.4,,
620,CTSI_USDT,CTSI,Cartesi,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1595392500,1595392500,normal,https://www.gate.com/trade/CTSI_USDT,False,0.1,8773212.46,300000,0.35,0.35,,
621,FIL_USDT,FIL,Filecoin(IPFS),USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1600576200,1602748800,normal,https://www.gate.com/trade/FIL_USDT,False,0.05,785237.53,1000000,0.15,0.15,,
622,CTK_USDT,CTK,Shentu,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1608782400,1616310000,normal,https://www.gate.com/trade/CTK_USDT,False,0.1,1126337.53,300000,0.4,0.4,,
623,WLFI_USD1,WLFI,World Liberty Financial,USD1,World Liberty Financial USD,0.2,0.01,0.00001,,2,5,tradable,1577808000,1756728000,normal,https://www.gate.com/trade/WLFI_USD1,False,0.06,3762227.24,500000,0.3,0.3,,
624,STORM_USDT,STORM,Storm Trade,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1577808000,1729083600,normal,https://www.gate.com/trade/STORM_USDT,False,0.1,39261876.72,300000,0.4,0.4,,
625,WLFI_USDT,WLFI,World Liberty Financial,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1756728000,normal,https://www.gate.com/trade/WLFI_USDT,False,0.05,7527286.41,1000000,0.25,0.25,,
626,AMP_USDT,AMP,Amp,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1607313600,1613880000,normal,https://www.gate.com/trade/AMP_USDT,False,0.08,157521659.23,300000,0.35,0.35,,
627,TT_USDT,TT,ThunderCore,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1607313600,1638777600,normal,https://www.gate.com/trade/TT_USDT,False,0.1,180018001.8,200000,0.4,0.4,,
628,AEVO_USDT,AEVO,Aevo,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1710324000,normal,https://www.gate.com/trade/AEVO_USDT,False,0.08,8007473.64,300000,0.3,0.3,,
629,ALGO_USDC,ALGO,Algorand,USDC,USDCoin,0.2,0.01,1,5000000,2,5,tradable,1561178100,1561178100,normal,https://www.gate.com/trade/ALGO_USDC,False,0.08,2630540.58,300000,0.35,0.35,,
630,LANDSHARE_USDT,LANDSHARE,LandShare,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1607313600,1709607600,normal,https://www.gate.com/trade/LANDSHARE_USDT,False,0.1,666555.57,200000,0.4,0.4,,
631,SOSO_USDT,SOSO,SoSoValue,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1577808000,1737714600,normal,https://www.gate.com/trade/SOSO_USDT,False,0.1,546448.09,300000,0.3,0.3,,
632,ALGO_USDT,ALGO,Algorand,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1561178100,1561178100,normal,https://www.gate.com/trade/ALGO_USDT,False,0.06,4382697.11,500000,0.2,0.2,,
633,OLE_USDT,OLE,OpenLeverage,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1607313600,1657191600,normal,https://www.gate.com/trade/OLE_USDT,False,0.1,111327581,200000,0.4,0.4,,
634,FIL_USDC,FIL,Filecoin(IPFS),USDC,USDCoin,0.2,0.001,1,5000000,3,4,tradable,1600576200,1602748800,normal,https://www.gate.com/trade/FIL_USDC,False,0.08,235571.26,300000,0.35,0.35,,
635,AURASOL_USDT,AURASOL,aura,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1577808000,1750060800,normal,https://www.gate.com/trade/AURASOL_USDT,True,0.1,6514657.98,200000,0.4,0.4,1776826800.0,
636,AWE_USDT,AWE,AWE Network,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1747893600,normal,https://www.gate.com/trade/AWE_USDT,False,0.1,5547337.28,300000,0.35,0.35,,
637,INC_USDT,INC,RWAX,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1759233600,normal,https://www.gate.com/trade/INC_USDT,False,0.1,340628.46,200000,0.4,0.4,,
638,FIS_USDT,FIS,Stafi,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1609434000,1611892800,normal,https://www.gate.com/trade/FIS_USDT,False,0.1,26816840.98,500000,0.4,0.4,,
639,MIGGLES_USDT,MIGGLES,Mr. Miggles,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1721390400,normal,https://www.gate.com/trade/MIGGLES_USDT,False,0.1,24423006.47,200000,0.4,0.4,,
640,CRV_BTC,CRV,Curve,BTC,Bitcoin,0.2,0.001,0.000001,100,3,9,tradable,1597381200,1597383000,normal,https://www.gate.com/trade/CRV_BTC,False,0.1,808668.93,3.333333333,0.6,0.6,,
641,WOO_USDT,WOO,WOO,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1604016000,1604023800,normal,https://www.gate.com/trade/WOO_USDT,False,0.1,12836970.47,300000,0.35,0.35,,
642,DGMA_USDT,DGMA,daGama,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1758783600,normal,https://www.gate.com/trade/DGMA_USDT,False,0.1,7641170.63,500000,0.4,0.4,,
643,BMT_USDT,BMT,Bubblemaps,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1742310000,normal,https://www.gate.com/trade/BMT_USDT,False,0.1,13245033.11,300000,0.3,0.3,,
644,INJ_USDC,INJ,Injective,USDC,USDCoin,0.2,0.01,1,5000000,2,3,tradable,1606190400,1606276800,normal,https://www.gate.com/trade/INJ_USDC,False,0.08,62389.52,300000,0.35,0.35,,
645,INJ_USDT,INJ,Injective,USDT,Tether,0.2,0.01,3,5000000,2,3,tradable,1606190400,1606276800,normal,https://www.gate.com/trade/INJ_USDT,False,0.05,103950.1,500000,0.2,0.2,,
646,TAIKO_USDT,TAIKO,Taiko,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1609434000,1717592400,normal,https://www.gate.com/trade/TAIKO_USDT,False,0.1,1793721.97,300000,0.35,0.35,,
647,BATCH_USDT,BATCH,Batching.ai,USDT,Tether,0.2,1,3,5000000,0,8,tradable,1577808000,1730368800,normal,https://www.gate.com/trade/BATCH_USDT,False,0.1,1108954810,200000,0.4,0.4,,
648,SUI3L_USDT,SUI3L,SUI3xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1582704000,1762158600,normal,https://www.gate.com/trade/SUI3L_USDT,False,0.1,1886828.05,500000,0.6,0.6,,
649,ARB_USDC,ARB,Arbitrum,USDC,USDCoin,0.2,0.01,1,5000000,2,5,tradable,1607313600,1679577600,normal,https://www.gate.com/trade/ARB_USDC,False,0.08,1533742.33,300000,0.35,0.35,,
650,WPAY_USDT,WPAY,Wirex Pay,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1596702900,1728388800,normal,https://www.gate.com/trade/WPAY_USDT,False,0.1,1743020.65,300000,0.4,0.4,,
651,XGN_USDT,XGN,0xGen,USDT,Tether,0.2,0.01,3,5000000,2,8,tradable,1607313600,1718370000,normal,https://www.gate.com/trade/XGN_USDT,False,0.1,5450333832.95,200000,0.4,0.4,,
652,ARB_USDT,ARB,Arbitrum,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1607313600,1679577600,normal,https://www.gate.com/trade/ARB_USDT,False,0.05,5108556.83,1000000,0.2,0.2,,
653,THE_USDT,THE,Thena,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1607313600,1732690800,normal,https://www.gate.com/trade/THE_USDT,False,0.08,1653803.75,300000,0.35,0.35,,
654,VSC_USDT,VSC,Vyvo Smart Chain,USDT,Tether,0.2,1,3,5000000,0,7,tradable,0,1709949600,normal,https://www.gate.com/trade/VSC_USDT,False,0.1,134770889.49,200000,0.4,0.4,,
655,WIF3S_USDT,WIF3S,WIF3xShort,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1582704000,1749112200,normal,https://www.gate.com/trade/WIF3S_USDT,False,0.1,10413051.02,300000,0.6,0.6,,
656,FIL_BTC,FIL,Filecoin(IPFS),BTC,Bitcoin,0.2,0.001,0.000001,100,3,8,tradable,1600576200,1602748800,normal,https://www.gate.com/trade/FIL_BTC,False,0.1,226065.33,3.333333333,0.6,0.6,,
657,ZERO_USDT,ZERO,Index ZERO,USDT,Tether,0.2,0.001,3,5000000,3,5,tradable,1596702900,1703678400,normal,https://www.gate.com/trade/ZERO_USDT,False,0.1,2723312,200000,0.4,0.4,,
658,DYDX3L_USDT,DYDX3L,DYDX3xLong,USDT,Tether,0.2,0.01,3,5000000,2,7,tradable,1582704000,1760522400,normal,https://www.gate.com/trade/DYDX3L_USDT,False,0.1,12360939.43,200000,0.6,0.6,,
659,BTRST_ETH,BTRST,Braintrust,ETH,Ethereum,0.2,0.001,0.001,1000,3,8,tradable,1607313600,1631772000,normal,https://www.gate.com/trade/BTRST_ETH,False,0.1,1592229.92,66.66666667,0.6,0.6,,
660,AERGO_USDT,AERGO,Aergo,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1614938400,normal,https://www.gate.com/trade/AERGO_USDT,False,0.1,4806536.89,300000,0.35,0.35,,
661,API3_USDT,API3,API3,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1607054400,1607061600,normal,https://www.gate.com/trade/API3_USDT,False,0.1,686498.86,300000,0.3,0.3,,
662,WIF3L_USDT,WIF3L,WIF3xLong,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1582704000,1773302400,normal,https://www.gate.com/trade/WIF3L_USDT,False,0.1,13516557.78,300000,0.6,0.6,,
663,XBR3S_USDT,XBR3S,XBR3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1769742000,normal,https://www.gate.com/trade/XBR3S_USDT,False,0.1,0,0,0.6,0.6,,
664,VARA_USDT,VARA,VaraNetwork,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1596702900,1705485600,normal,https://www.gate.com/trade/VARA_USDT,False,0.1,175669740.89,200000,0.4,0.4,,
665,SMART_USDT,SMART,SMART,USDT,Tether,0.2,0.1,3,5000000,1,7,tradable,1607313600,1709974800,normal,https://www.gate.com/trade/SMART_USDT,False,0.1,50559951.46,200000,0.4,0.4,,
666,XCN_USDT,XCN,Onyxcoin,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1607313600,1648890000,normal,https://www.gate.com/trade/XCN_USDT,False,0.06,104329681.79,500000,0.35,0.35,,
667,MINA_USDT,MINA,Mina,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1581683700,1622511000,normal,https://www.gate.com/trade/MINA_USDT,False,0.08,3644314.87,300000,0.3,0.3,,
668,SWELL_USDT,SWELL,Swell Network,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1609434000,1730973600,normal,https://www.gate.com/trade/SWELL_USDT,False,0.1,299670362.6,500000,0.4,0.4,,
669,MELANIA_USDT,MELANIA,Melania Meme,USDT,Tether,0.2,1,3,5000000,0,5,tradable,0,1737343800,normal,https://www.gate.com/trade/MELANIA_USDT,False,0.08,2957996.45,300000,0.35,0.35,,
670,KAT_USDT,KAT,Katana,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1577808000,1773838800,normal,https://www.gate.com/trade/KAT_USDT,False,0.1,398327026,200000,0.4,0.4,,
671,INFRA_USDT,INFRA,Bware,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1607313600,1685440800,normal,https://www.gate.com/trade/INFRA_USDT,False,0.1,2948548,200000,0.6,0.6,,
672,OORT_USDT,OORT,Oort,USDT,Tether,0.2,1,3,5000000,0,6,tradable,0,1705320000,normal,https://www.gate.com/trade/OORT_USDT,False,0.1,19169329.07,300000,0.4,0.4,,
673,POLS_USDT,POLS,Polkastarter,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1601958600,1602043200,normal,https://www.gate.com/trade/POLS_USDT,False,0.1,2008032.13,200000,0.4,0.4,,
674,WLTH_USDT,WLTH,WLTH,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1607313600,1717070400,normal,https://www.gate.com/trade/WLTH_USDT,True,0.1,66236131.81,200000,0.4,0.4,1776826800.0,
675,MAIGA_USDT,MAIGA,Maiga AI,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1577808000,1758110400,normal,https://www.gate.com/trade/MAIGA_USDT,False,0.1,10706638.12,200000,0.4,0.4,,
676,SXP_USDT,SXP,Solar,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1597636800,1597647600,normal,https://www.gate.com/trade/SXP_USDT,False,0.1,4992511.23,300000,0.4,0.4,,
677,CITY_USDT,CITY,Manchester City Fan Token,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1608782400,1647952200,normal,https://www.gate.com/trade/CITY_USDT,False,0.1,471475.72,300000,0.4,0.4,,
678,IMT_USDT,IMT,Immortal Rising 2,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1577808000,1743069600,normal,https://www.gate.com/trade/IMT_USDT,False,0.1,34776560.6,100000,0.4,0.4,,
679,XBR3L_USDT,XBR3L,XBR3xLong,USDT,Tether,0.2,0.01,3,5000000,2,3,tradable,1577808000,1769742000,normal,https://www.gate.com/trade/XBR3L_USDT,False,0.1,0,0,0.6,0.6,,
680,GWEI_USDT,GWEI,ETHGas,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1769004000,normal,https://www.gate.com/trade/GWEI_USDT,False,0.05,0,0,0.4,0.4,,
681,PEPE_USDT,PEPE,Pepe,USDT,Tether,0.2,1,3,5000000,0,9,tradable,1607313600,1681887600,normal,https://www.gate.com/trade/PEPE_USDT,False,0.04,247800768182.38,1000000,0.15,0.15,,
682,DOGE_USDT,DOGE,DogeCoin,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,0,0,normal,https://www.gate.com/trade/DOGE_USDT,False,0.03,23125843.13,3000000,0.08,0.08,,
683,TRB_USDT,TRB,Tellor,USDT,Tether,0.2,0.01,3,5000000,2,2,tradable,1597464000,1597467600,normal,https://www.gate.com/trade/TRB_USDT,False,0.08,15079.17,300000,0.3,0.3,,
684,XL1_USDT,XL1,XL1,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1577808000,1758027600,normal,https://www.gate.com/trade/XL1_USDT,False,0.1,301000827.75,200000,0.4,0.4,,
685,PEPE_USDC,PEPE,Pepe,USDC,USDCoin,0.2,1,1,5000000,0,9,tradable,1607313600,1681887600,normal,https://www.gate.com/trade/PEPE_USDC,False,0.06,123961819759.51,500000,0.35,0.35,,
686,PIEVERSE_USDT,PIEVERSE,Pieverse,USDT,Tether,0.2,0.1,3,5000000,1,4,tradable,1577808000,1763125200,normal,https://www.gate.com/trade/PIEVERSE_USDT,False,0.08,1386404.91,500000,0.35,0.35,,
687,EGL1_USDT,EGL1,Eagles Landing,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1751029200,normal,https://www.gate.com/trade/EGL1_USDT,False,0.1,11239112.11,200000,0.4,0.4,,
688,LAT_USDT,LAT,PlatON,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1520614800,1622088000,normal,https://www.gate.com/trade/LAT_USDT,False,0.1,88222320.25,200000,0.4,0.4,,
689,STRK3S_USDT,STRK3S,STRK3xShort,USDT,Tether,0.2,0.01,3,5000000,2,3,tradable,1582704000,1763715600,normal,https://www.gate.com/trade/STRK3S_USDT,False,0.1,246817.09,300000,0.6,0.6,,
690,NKN_USDT,NKN,NKN,USDT,Tether,0.2,1,3,5000000,0,6,tradable,0,1527480000,normal,https://www.gate.com/trade/NKN_USDT,False,0.1,17160017.16,200000,0.4,0.4,,
691,SWASH_USDT,SWASH,Swash,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1607313600,1635639300,normal,https://www.gate.com/trade/SWASH_USDT,False,0.1,159151193.63,300000,0.4,0.4,,
692,EGL1_USD1,EGL1,Eagles Landing,USD1,World Liberty Financial USD,0.2,1,0.00001,,0,5,tradable,1577808000,1751029200,normal,https://www.gate.com/trade/EGL1_USD1,False,0.1,11210762.33,200000,0.4,0.4,,
693,POR_USDT,POR,Portugal National Team Fan Token,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1608782400,1659780000,normal,https://www.gate.com/trade/POR_USDT,False,0.1,367410.67,200000,0.4,0.4,,
694,BTC3S_USDT,BTC3S,BTC3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1582704000,1582704000,normal,https://www.gate.com/trade/BTC3S_USDT,False,0.1,6275100.4,500000,0.6,0.6,,
695,XAG5S_USDT,XAG5S,XAG5xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1773046800,normal,https://www.gate.com/trade/XAG5S_USDT,False,0.1,0,0,0.6,0.6,,
696,BNB5L_USDT,BNB5L,BNB5xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1743152400,normal,https://www.gate.com/trade/BNB5L_USDT,False,0.05,1172058.13,500000,0.6,0.6,,
697,NVDAX_USDT,NVDAX,NVIDIA xStock,USDT,Tether,0.2,0.001,3,5000000,3,2,tradable,1577808000,1751443200,normal,https://www.gate.com/trade/NVDAX_USDT,False,0.08,1688.52,300000,0.15,0.15,,
698,GORK_USDT,GORK,New XAI gork,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1577808000,1746108000,normal,https://www.gate.com/trade/GORK_USDT,False,0.1,131061598.95,200000,0.4,0.4,,
699,AVL_USDT,AVL,Avalon Token,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1739354700,normal,https://www.gate.com/trade/AVL_USDT,False,0.1,3426613.36,300000,0.4,0.4,,
700,DESO_USDT,DESO,Decentralized Social,USDT,Tether,0.2,0.01,3,5000000,2,3,tradable,1596702900,1674180000,normal,https://www.gate.com/trade/DESO_USDT,False,0.1,36127.17,200000,0.4,0.4,,
701,SEI_USDC,SEI,Sei,USDC,USDCoin,0.2,1,1,5000000,0,5,tradable,1607313600,1692100800,normal,https://www.gate.com/trade/SEI_USDC,False,0.08,2587322.12,300000,0.35,0.35,,
702,BABI_USDT,BABI,Babylons,USDT,Tether,0.2,0.1,3,5000000,1,7,tradable,1607313600,1648108800,normal,https://www.gate.com/trade/BABI_USDT,False,0.1,644745326,100000,0.6,0.6,,
703,IAUON_USDT,IAUON,iShares Gold Trust Ondo Tokenized,USDT,Tether,0.2,0.01,3,5000000,2,2,tradable,1577808000,1765261800,normal,https://www.gate.com/trade/IAUON_USDT,False,0.06,6139.87,500000,0.25,0.25,,
704,HMT_USDT,HMT,HUMAN,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1607313600,1628611200,normal,https://www.gate.com/trade/HMT_USDT,True,0.1,27131520.04,200000,0.4,0.4,1776826800.0,
705,ZKJ_USDT,ZKJ,Polyhedra Network,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1710842400,normal,https://www.gate.com/trade/ZKJ_USDT,False,0.1,7614213.2,300000,0.3,0.3,,
706,SEI_USDT,SEI,Sei,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1692100800,normal,https://www.gate.com/trade/SEI_USDT,False,0.05,8624407.07,1000000,0.25,0.25,,
707,LTC3L_USDT,LTC3L,LTC3xLong,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1583128800,1583128800,normal,https://www.gate.com/trade/LTC3L_USDT,False,0.1,16542597.19,300000,0.6,0.6,,
708,BNKR_USDT,BNKR,BankrCoin,USDT,Tether,0.2,1,3,5000000,0,7,tradable,0,1753268400,normal,https://www.gate.com/trade/BNKR_USDT,False,0.1,980151923.55,200000,0.35,0.35,,
709,NS_USDT,NS,SuiNS,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1731582000,normal,https://www.gate.com/trade/NS_USDT,False,0.08,10611956.14,300000,0.35,0.35,,
710,DOGE_USD1,DOGE,DogeCoin,USD1,World Liberty Financial USD,0.2,0.1,0.00001,,1,5,tradable,0,0,normal,https://www.gate.com/trade/DOGE_USD1,False,0.04,7707129.09,1000000,0.15,0.15,,
711,ROOT_USDT,ROOT,The Root Network,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1596702900,1700560800,normal,https://www.gate.com/trade/ROOT_USDT,False,0.1,726084588.85,200000,0.4,0.4,,
712,AERO_USDT,AERO,Aerodrome,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1607313600,1711456200,normal,https://www.gate.com/trade/AERO_USDT,False,0.05,1918833.35,1000000,0.2,0.2,,
713,XRP_GUSD,XRP,XRP,GUSD,GUSD,0.2,0.01,1,5000000,2,3,tradable,0,0,normal,https://www.gate.com/trade/XRP_GUSD,False,0.05,524796.64,1000000,0.15,0.15,,
714,OPTIMUS_USDT,OPTIMUS,OPTIMUS,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1679457600,normal,https://www.gate.com/trade/OPTIMUS_USDT,False,0.1,20664359.15,200000,0.4,0.4,,
715,DOGE_USDC,DOGE,DogeCoin,USDC,USDCoin,0.2,0.01,1,5000000,2,5,tradable,0,0,normal,https://www.gate.com/trade/DOGE_USDC,False,0.05,7706535.14,1000000,0.15,0.15,,
716,TRB_USDC,TRB,Tellor,USDC,USDCoin,0.2,0.01,1,5000000,2,2,tradable,1597464000,1597467600,normal,https://www.gate.com/trade/TRB_USDC,False,0.1,10045.2,200000,0.4,0.4,,
717,TURBOS_USDT,TURBOS,Turbos,USDT,Tether,0.2,1,3,5000000,0,7,tradable,0,1684144800,normal,https://www.gate.com/trade/TURBOS_USDT,False,0.1,1232665639.45,200000,0.4,0.4,,
718,ALEX_USDT,ALEX,Alex Lab,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1610643600,1681740000,normal,https://www.gate.com/trade/ALEX_USDT,False,0.1,147928994.08,200000,0.4,0.4,,
719,ZYRA_USDT,ZYRA,Bitcoin ZK,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1577808000,1757602800,normal,https://www.gate.com/trade/ZYRA_USDT,False,0.1,431872165.84,200000,0.6,0.6,,
720,EDGEN_USDT,EDGEN,LayerEdge,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1577808000,1748860200,normal,https://www.gate.com/trade/EDGEN_USDT,False,0.1,46821959.5,200000,0.4,0.4,,
721,YB_USDT,YB,Yieldbasis,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1760526000,normal,https://www.gate.com/trade/YB_USDT,False,0.08,737916.62,300000,0.4,0.4,,
722,NEAR3S_USDT,NEAR3S,NEAR3xShort,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1602648000,1602648000,normal,https://www.gate.com/trade/NEAR3S_USDT,False,0.1,20596615.29,300000,0.6,0.6,,
723,BZZ_USDT,BZZ,Swarm,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1607313600,1624323600,normal,https://www.gate.com/trade/BZZ_USDT,False,0.1,1332889.04,200000,0.4,0.4,,
724,USDE_USDT,USDE,Ethena USDe,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,0,1731571200,normal,https://www.gate.com/trade/USDE_USDT,False,0.03,2000000,2000000,0.08,0.08,,
725,COMP_USDT,COMP,Compound,USDT,Tether,0.2,0.001,3,5000000,3,2,tradable,1593146100,1593146100,normal,https://www.gate.com/trade/COMP_USDT,False,0.06,18549.43,500000,0.3,0.3,,
726,AGRI_USDT,AGRI,Agridex,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1577808000,1733302800,normal,https://www.gate.com/trade/AGRI_USDT,False,0.1,33233632.44,200000,0.6,0.6,,
727,IMX_USDT,IMX,Immutable,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1607313600,1636120800,normal,https://www.gate.com/trade/IMX_USDT,False,0.08,1230264.51,300000,0.35,0.35,,
728,TAUR_USDT,TAUR,Marnotaur,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1607313600,1635163200,normal,https://www.gate.com/trade/TAUR_USDT,False,0.1,277623542,100000,0.4,0.4,,
729,RUNE_USDT,RUNE,RUNE,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1576576800,1608199200,normal,https://www.gate.com/trade/RUNE_USDT,False,0.08,498711.66,300000,0.3,0.3,,
730,RBC_USDT,RBC,Rubic,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1607313600,1617271200,normal,https://www.gate.com/trade/RBC_USDT,False,0.1,39490571.63,200000,0.4,0.4,,
731,LOGX_USDT,LOGX,LogX Network,USDT,Tether,0.2,1,3,5000000,0,8,tradable,1607313600,1727181000,normal,https://www.gate.com/trade/LOGX_USDT,False,0.1,76687116.56,200000,0.4,0.4,,
732,CHEX_USDT,CHEX,Chintai,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1716890400,normal,https://www.gate.com/trade/CHEX_USDT,False,0.1,6857534.72,200000,0.4,0.4,,
733,RUNE_USDC,RUNE,RUNE,USDC,USDCoin,0.2,0.01,1,5000000,2,4,tradable,1576576800,1608199200,normal,https://www.gate.com/trade/RUNE_USDC,False,0.08,498463.07,300000,0.35,0.35,,
734,MAX_USDT,MAX,Mastercard xStock,USDT,Tether,0.2,0.001,3,5000000,3,2,tradable,1607313600,1754056800,normal,https://www.gate.com/trade/MAX_USDT,False,0.1,526.42,300000,0.3,0.3,,
735,MGO_USDT,MGO,Mango Network,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1750755600,normal,https://www.gate.com/trade/MGO_USDT,False,0.1,24764735.02,500000,0.4,0.4,,
736,ACE_USDT,ACE,Fusionist,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1607313600,1703221200,normal,https://www.gate.com/trade/ACE_USDT,False,0.08,1234567.9,300000,0.35,0.35,,
737,ARCA_USDT,ARCA,Legend of Arcadia,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1577808000,1730718000,normal,https://www.gate.com/trade/ARCA_USDT,False,0.1,22275435.76,200000,0.4,0.4,,
