,state,price_index,kind,instrument_name,is_active,max_leverage,maker_commission,taker_commission,instrument_type,expiration_timestamp,creation_timestamp,instrument_id,tick_size,contract_size,min_trade_amount,future_type,max_liquidation_commission,max_non_default_leverage,block_trade_commission,block_trade_min_trade_amount,block_trade_tick_size,settlement_currency,settlement_period,base_currency,counter_currency,quote_currency,tick_size_steps,strike,option_type
767,open,btc_usd,option,BTC-25SEP26-130000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521219,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",130000,call
768,open,btc_usd,option,BTC-25SEP26-130000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521220,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",130000,put
769,open,btc_usd,option,BTC-25SEP26-135000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521221,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",135000,call
770,open,btc_usd,option,BTC-25SEP26-135000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521222,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",135000,put
771,open,btc_usd,option,BTC-25SEP26-140000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521223,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",140000,call
772,open,btc_usd,option,BTC-25SEP26-140000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521224,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",140000,put
773,open,btc_usd,option,BTC-25SEP26-145000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521225,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",145000,call
774,open,btc_usd,option,BTC-25SEP26-145000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521226,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",145000,put
775,open,btc_usd,option,BTC-25SEP26-150000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521227,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",150000,call
776,open,btc_usd,option,BTC-25SEP26-150000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521228,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",150000,put
777,open,btc_usd,option,BTC-25SEP26-155000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521229,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",155000,call
778,open,btc_usd,option,BTC-25SEP26-155000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521230,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",155000,put
779,open,btc_usd,option,BTC-25SEP26-160000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521231,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",160000,call
780,open,btc_usd,option,BTC-25SEP26-160000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521232,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",160000,put
781,open,btc_usd,option,BTC-25SEP26-165000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75937E+12,525389,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",165000,call
782,open,btc_usd,option,BTC-25SEP26-165000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75937E+12,525390,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",165000,put
783,open,btc_usd,option,BTC-25SEP26-170000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521233,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",170000,call
784,open,btc_usd,option,BTC-25SEP26-170000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521234,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",170000,put
785,open,btc_usd,option,BTC-25SEP26-175000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75977E+12,528536,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",175000,call
786,open,btc_usd,option,BTC-25SEP26-175000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75977E+12,528537,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",175000,put
787,open,btc_usd,option,BTC-25SEP26-180000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521235,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",180000,call
788,open,btc_usd,option,BTC-25SEP26-180000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521236,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",180000,put
789,open,btc_usd,option,BTC-25SEP26-190000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75917E+12,524317,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",190000,call
790,open,btc_usd,option,BTC-25SEP26-190000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75917E+12,524318,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",190000,put
791,open,btc_usd,option,BTC-25SEP26-200000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521237,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",200000,call
792,open,btc_usd,option,BTC-25SEP26-200000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521238,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",200000,put
793,open,btc_usd,option,BTC-25SEP26-220000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521239,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",220000,call
794,open,btc_usd,option,BTC-25SEP26-220000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521240,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",220000,put
795,open,btc_usd,option,BTC-25SEP26-240000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521241,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",240000,call
796,open,btc_usd,option,BTC-25SEP26-240000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521242,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",240000,put
797,open,btc_usd,option,BTC-25SEP26-260000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521243,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",260000,call
798,open,btc_usd,option,BTC-25SEP26-260000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521244,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",260000,put
799,open,btc_usd,option,BTC-25SEP26-280000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521245,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",280000,call
800,open,btc_usd,option,BTC-25SEP26-280000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75879E+12,521246,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",280000,put
801,open,btc_usd,option,BTC-25SEP26-300000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75931E+12,525076,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",300000,call
802,open,btc_usd,option,BTC-25SEP26-300000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75931E+12,525077,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",300000,put
803,open,btc_usd,option,BTC-25SEP26-320000-C,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75951E+12,527072,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",320000,call
804,open,btc_usd,option,BTC-25SEP26-320000-P,TRUE,,0.0003,0.0003,reversed,1.79032E+12,1.75951E+12,527073,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",320000,put
805,open,btc_usd,future_combo,BTC-FS-25SEP26_PERP,TRUE,,0,0,reversed,1.79032E+12,1.75889E+12,522957,0.5,10,10,,,,,,,BTC,month,BTC,USD,USD,[],,
806,open,btc_usd,future_combo,BTC-FS-25DEC26_25SEP26,TRUE,,0,0,reversed,1.79032E+12,1.76674E+12,567635,0.5,10,10,,,,,,,BTC,month,BTC,USD,USD,[],,
807,open,btc_usd,future_combo,BTC-FS-26MAR27_25SEP26,TRUE,,0,0,reversed,1.79032E+12,1.7746E+12,607789,0.5,10,10,,,,,,,BTC,month,BTC,USD,USD,[],,
808,open,btc_usd,future,BTC-25DEC26,TRUE,25,0,0.0005,reversed,1.79819E+12,1.76674E+12,567609,2.5,10,10,reversed,0.0075,5,0.00025,200000,0.01,BTC,month,BTC,USD,USD,[],,
809,open,btc_usd,option,BTC-25DEC26-30000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77066E+12,587781,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",30000,call
810,open,btc_usd,option,BTC-25DEC26-30000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77066E+12,587782,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",30000,put
811,open,btc_usd,option,BTC-25DEC26-35000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76823E+12,573922,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",35000,call
812,open,btc_usd,option,BTC-25DEC26-35000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76823E+12,573923,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",35000,put
813,open,btc_usd,option,BTC-25DEC26-40000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76708E+12,568999,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",40000,call
814,open,btc_usd,option,BTC-25DEC26-40000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76708E+12,569000,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",40000,put
815,open,btc_usd,option,BTC-25DEC26-45000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76823E+12,573924,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",45000,call
816,open,btc_usd,option,BTC-25DEC26-45000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76823E+12,573925,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",45000,put
817,open,btc_usd,option,BTC-25DEC26-50000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76708E+12,569001,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",50000,call
818,open,btc_usd,option,BTC-25DEC26-50000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76708E+12,569002,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",50000,put
819,open,btc_usd,option,BTC-25DEC26-54000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77192E+12,593343,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",54000,call
820,open,btc_usd,option,BTC-25DEC26-54000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77192E+12,593344,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",54000,put
821,open,btc_usd,option,BTC-25DEC26-55000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76823E+12,573926,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",55000,call
822,open,btc_usd,option,BTC-25DEC26-55000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76823E+12,573927,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",55000,put
823,open,btc_usd,option,BTC-25DEC26-56000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77182E+12,592708,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",56000,call
824,open,btc_usd,option,BTC-25DEC26-56000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77182E+12,592709,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",56000,put
825,open,btc_usd,option,BTC-25DEC26-58000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590445,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",58000,call
826,open,btc_usd,option,BTC-25DEC26-58000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590446,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",58000,put
827,open,btc_usd,option,BTC-25DEC26-60000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76665E+12,567079,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",60000,call
828,open,btc_usd,option,BTC-25DEC26-60000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76665E+12,567080,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",60000,put
829,open,btc_usd,option,BTC-25DEC26-62000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590447,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",62000,call
830,open,btc_usd,option,BTC-25DEC26-62000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590448,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",62000,put
831,open,btc_usd,option,BTC-25DEC26-64000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590449,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",64000,call
832,open,btc_usd,option,BTC-25DEC26-64000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590450,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",64000,put
833,open,btc_usd,option,BTC-25DEC26-65000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76823E+12,573928,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",65000,call
834,open,btc_usd,option,BTC-25DEC26-65000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76823E+12,573929,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",65000,put
835,open,btc_usd,option,BTC-25DEC26-66000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590451,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",66000,call
836,open,btc_usd,option,BTC-25DEC26-66000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590452,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",66000,put
837,open,btc_usd,option,BTC-25DEC26-68000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590453,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",68000,call
838,open,btc_usd,option,BTC-25DEC26-68000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590454,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",68000,put
839,open,btc_usd,option,BTC-25DEC26-70000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76665E+12,567081,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",70000,call
840,open,btc_usd,option,BTC-25DEC26-70000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76665E+12,567082,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",70000,put
841,open,btc_usd,option,BTC-25DEC26-72000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590455,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",72000,call
842,open,btc_usd,option,BTC-25DEC26-72000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590456,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",72000,put
843,open,btc_usd,option,BTC-25DEC26-74000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590457,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",74000,call
844,open,btc_usd,option,BTC-25DEC26-74000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590458,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",74000,put
845,open,btc_usd,option,BTC-25DEC26-75000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76665E+12,567083,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",75000,call
846,open,btc_usd,option,BTC-25DEC26-75000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76665E+12,567084,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",75000,put
847,open,btc_usd,option,BTC-25DEC26-76000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590459,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",76000,call
848,open,btc_usd,option,BTC-25DEC26-76000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590460,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",76000,put
849,open,btc_usd,option,BTC-25DEC26-78000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590461,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",78000,call
850,open,btc_usd,option,BTC-25DEC26-78000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590462,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",78000,put
851,open,btc_usd,option,BTC-25DEC26-80000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76665E+12,567085,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",80000,call
852,open,btc_usd,option,BTC-25DEC26-80000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76665E+12,567086,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",80000,put
853,open,btc_usd,option,BTC-25DEC26-82000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590463,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",82000,call
854,open,btc_usd,option,BTC-25DEC26-82000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590464,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",82000,put
855,open,btc_usd,option,BTC-25DEC26-84000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590465,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",84000,call
856,open,btc_usd,option,BTC-25DEC26-84000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590466,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",84000,put
857,open,btc_usd,option,BTC-25DEC26-85000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76665E+12,567087,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",85000,call
858,open,btc_usd,option,BTC-25DEC26-85000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76665E+12,567088,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",85000,put
859,open,btc_usd,option,BTC-25DEC26-86000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590467,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",86000,call
860,open,btc_usd,option,BTC-25DEC26-86000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590468,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",86000,put
861,open,btc_usd,option,BTC-25DEC26-88000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590469,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",88000,call
862,open,btc_usd,option,BTC-25DEC26-88000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.77133E+12,590470,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",88000,put
863,open,btc_usd,option,BTC-25DEC26-90000-C,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76665E+12,567089,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",90000,call
864,open,btc_usd,option,BTC-25DEC26-90000-P,TRUE,,0.0003,0.0003,reversed,1.79819E+12,1.76665E+12,567090,0.0001,1,0.1,,,,0.0003,25,0.0001,BTC,month,BTC,USD,BTC,"[{'tick_size': 0.0005, 'above_price': 0.005}]",90000,put
