,base-currency,quote-currency,price-precision,amount-precision,symbol-partition,symbol,state,value-precision,min-order-amt,max-order-amt,min-order-value,limit-order-min-order-amt,limit-order-max-order-amt,limit-order-max-buy-amt,limit-order-max-sell-amt,buy-limit-must-less-than,sell-limit-must-greater-than,sell-market-min-order-amt,sell-market-max-order-amt,buy-market-max-order-value,market-sell-order-rate-must-less-than,market-buy-order-rate-must-less-than,api-trading,tags,leverage-ratio,super-margin-leverage-ratio,max-order-value,funding-leverage-ratio
1692,for,usdt,6,2,main,forusdt,offline,8,1.0,30000000.0,10.0,1.0,30000000.0,30000000.0,30000000.0,1.1,0.9,1.0,3000000.0,200000.0,0.1,0.1,enabled,st,,,,
1693,mina,usdt,4,4,main,minausdt,online,8,0.01,1535155.0,10.0,0.01,1535155.0,1535155.0,1535155.0,1.1,0.9,0.01,1634335.0,100000.0,0.1,0.1,enabled,,,,,
1694,req,eth,8,1,main,reqeth,offline,8,0.1,1000000.0,0.001,0.1,1000000.0,1000000.0,1000000.0,1.1,0.9,0.1,100000.0,500.0,0.1,0.1,enabled,,,,,
1695,wndr,usdt,6,4,st,wndrusdt,offline,8,0.1,10101010.0,10.0,0.1,10101010.0,10101010.0,10101010.0,1.1,0.9,0.1,1010101.0,100000.0,0.1,0.1,enabled,,,,,
1696,ever,usdt,6,4,main,everusdt,offline,8,0.01,4276410.0,10.0,0.01,4276410.0,4276410.0,4276410.0,1.25,0.75,0.01,32592676.0,100000.0,0.1,0.1,enabled,st,,,,
1697,mir,btc,8,4,st,mirbtc,offline,8,0.0001,90560.0,0.0001,0.0001,90560.0,90560.0,90560.0,1.1,0.9,0.0001,9056.0,1.0,0.1,0.1,enabled,,,,,
1698,trx,btc,10,2,main,trxbtc,online,8,1.0,38000000.0,0.0001,1.0,38000000.0,38000000.0,38000000.0,1.1,0.9,1.0,3800000.0,8.0,0.1,0.1,enabled,,,3.0,,
1699,xyo,usdt,6,4,main,xyousdt,online,8,0.1,33909799.0,10.0,0.1,33909799.0,33909799.0,33909799.0,1.1,0.9,0.1,26908137.0,100000.0,0.1,0.1,enabled,,,,,
1700,usdc,usdt,4,4,main,usdcusdt,online,8,0.001,999900.0,1.0,0.001,999900.0,999900.0,999900.0,1.1,0.9,0.001,100043.0,100000.0,0.01,0.01,enabled,,3.0,3.0,,
1701,mu,usdt,6,4,st,muusdt,offline,8,1.0,100000000.0,10.0,1.0,100000000.0,100000000.0,100000000.0,1.1,0.9,1.0,10000000.0,100000.0,0.1,0.1,enabled,,,,,
1702,ranker,usdt,6,4,main,rankerusdt,offline,8,0.1,20000000.0,10.0,0.1,20000000.0,20000000.0,20000000.0,1.1,0.9,0.1,2000000.0,100000.0,0.1,0.1,enabled,,,,,
1703,meet,btc,12,2,st,meetbtc,offline,8,1.0,8000000.0,0.0001,1.0,8000000.0,8000000.0,8000000.0,1.1,0.9,1.0,800000.0,0.1,0.1,0.1,enabled,,,,,
1704,ada,usdt,6,4,main,adausdt,online,8,0.1,5000000.0,1.0,0.1,5000000.0,5000000.0,5000000.0,1.1,0.9,0.1,194232.0,50000.0,0.03,0.03,enabled,,4.0,3.0,,
1705,ygg,usdt,4,4,main,yggusdt,online,8,0.001,125000.0,10.0,0.001,125000.0,125000.0,125000.0,1.1,0.9,0.001,2338586.0,100000.0,0.1,0.1,enabled,,,,,
1706,fio,usdt,6,4,main,fiousdt,online,8,1.0,18608113.0,10.0,1.0,18608113.0,18608113.0,18608113.0,1.1,0.9,1.0,44538254.0,100000.0,0.1,0.1,enabled,,,,,
1707,tut,usdt,6,4,main,tutusdt,online,8,1.0,24752475.0,10.0,1.0,24752475.0,24752475.0,24752475.0,1.1,0.9,1.0,4031961.0,50000.0,0.05,0.05,enabled,,,,,
1708,nft,ht,12,0,main,nftht,offline,8,1.0,7575757575757.0,0.1,1.0,7575757575757.0,7575757575757.0,7575757575757.0,1.1,0.9,1.0,757575757575.0,4347.0,0.1,0.1,enabled,,,,,
1709,spellfire,usdt,7,4,main,spellfireusdt,offline,8,0.1,40000000.0,10.0,0.1,40000000.0,40000000.0,40000000.0,1.1,0.9,0.1,4000000.0,100000.0,0.1,0.1,enabled,st,,,,
1710,lend,usdt,4,2,st,lendusdt,offline,8,0.1,1700000.0,10.0,0.1,1700000.0,1700000.0,1700000.0,1.1,0.9,0.1,170000.0,100000.0,0.1,0.1,enabled,,,,,
1711,flz,usdt,4,4,main,flzusdt,offline,8,0.1,10000000.0,10.0,0.1,10000000.0,10000000.0,10000000.0,1.25,0.75,0.1,1525907.0,100000.0,0.1,0.1,enabled,st,,,,
1712,krrx,usdt,4,4,main,krrxusdt,online,8,0.1,3225764.0,10.0,0.1,3225764.0,3225764.0,3225764.0,1.1,0.9,0.1,1808033.0,100000.0,0.1,0.1,enabled,,,,,
1713,lxt,usdt,6,2,st,lxtusdt,offline,8,1.0,35000000.0,10.0,1.0,35000000.0,35000000.0,35000000.0,1.1,0.9,1.0,3500000.0,200000.0,0.1,0.1,enabled,hadax,,,,
1714,datx,eth,10,2,st,datxeth,offline,8,1.0,2600000000.0,0.001,1.0,2600000000.0,2600000000.0,2600000000.0,1.1,0.9,1.0,260000000.0,360.0,0.1,0.1,enabled,hadax,,,,
1715,fti,btc,12,2,main,ftibtc,offline,8,1.0,3000000000.0,0.0001,1.0,3000000000.0,3000000000.0,3000000000.0,1.1,0.9,1.0,300000000.0,8.0,0.1,0.1,enabled,hadax,,,,
1716,wifi,usdt,6,4,main,wifiusdt,offline,8,1.0,18914318.0,10.0,1.0,18914318.0,18914318.0,18914318.0,1.1,0.9,1.0,57543157.0,100000.0,0.1,0.1,enabled,st,,,,
1717,box,eth,12,2,main,boxeth,offline,8,1.0,30000000.0,0.001,1.0,30000000.0,30000000.0,30000000.0,1.1,0.9,1.0,3000000.0,50.0,0.1,0.1,enabled,,,,,
1718,ada,husd,6,4,main,adahusd,offline,8,1.0,28000000.0,1.0,1.0,28000000.0,28000000.0,28000000.0,1.1,0.9,1.0,2800000.0,140000.0,0.1,0.1,enabled,crypto,,,,
1719,orc,usdt,5,4,main,orcusdt,offline,8,0.1,5678140.0,10.0,0.1,5678140.0,5678140.0,5678140.0,1.1,0.9,0.1,567814.0,100000.0,0.1,0.1,enabled,st,,,,
1720,appc,btc,10,2,st,appcbtc,offline,8,0.01,31000000.0,0.0001,0.01,31000000.0,31000000.0,31000000.0,1.1,0.9,0.01,3100000.0,7.0,0.1,0.1,enabled,,,,,
1721,epik,usdt,6,4,main,epikusdt,offline,8,0.1,4000000.0,10.0,0.1,4000000.0,4000000.0,4000000.0,1.1,0.9,0.1,84852062.0,100000.0,0.1,0.1,enabled,st,,,,
1722,pizza,usdt,4,4,main,pizzausdt,offline,8,0.01,150000.0,10.0,0.01,150000.0,150000.0,150000.0,1.1,0.1,0.01,672534.0,100000.0,0.1,0.1,enabled,st,,,,
1723,lym,btc,10,2,main,lymbtc,offline,8,1.0,1430615164.0,0.0001,1.0,1430615164.0,1430615164.0,1430615164.0,1.1,0.9,1.0,143061516.0,70.0,0.1,0.1,enabled,hadax,,,,
1724,vvs,usdt,10,2,st,vvsusdt,offline,8,1.0,131027253668.0,10.0,1.0,131027253668.0,131027253668.0,131027253668.0,1.1,0.9,1.0,13102725366.0,100000.0,0.1,0.1,enabled,,,,,
1725,rndr,eth,8,4,main,rndreth,offline,8,0.001,984542.0,0.001,0.001,984542.0,984542.0,984542.0,1.1,0.9,0.001,98454.0,63.0,0.1,0.1,enabled,,,,,
1726,agld,btc,8,4,main,agldbtc,offline,8,0.001,140795.0,0.0001,0.001,140795.0,140795.0,140795.0,1.1,0.9,0.001,14079.0,5.0,0.1,0.1,enabled,,,,,
1727,vsn,usdt,5,4,main,vsnusdt,online,8,1.0,10000000.0,10.0,1.0,10000000.0,10000000.0,10000000.0,1.1,0.9,1.0,916977.0,50000.0,0.05,0.05,enabled,innovate,3.0,,,
1728,neiro,usdt,5,4,main,neirousdt,offline,8,1.0,20380703.0,10.0,1.0,20380703.0,20380703.0,20380703.0,1.1,0.9,1.0,113805047.0,100000.0,0.1,0.1,enabled,st,,,,
1729,gq,usdt,6,4,main,gqusdt,offline,8,0.1,16035920.0,10.0,0.1,16035920.0,16035920.0,16035920.0,1.1,0.9,0.1,907297830.0,100000.0,0.1,0.1,enabled,st,,,,
1730,celo,usdt,4,4,main,celousdt,online,8,0.001,200000.0,10.0,0.001,200000.0,200000.0,200000.0,1.1,0.9,0.001,1145076.0,100000.0,0.1,0.1,enabled,,,,,
1731,ycc,btc,10,2,st,yccbtc,offline,8,1.0,10000000.0,0.0001,1.0,10000000.0,10000000.0,10000000.0,1.1,0.9,1.0,1000000.0,3.0,0.05,0.05,enabled,hadax,,,,
1732,zerebro,usdt,4,4,main,zerebrousdt,online,8,0.1,2485707.0,10.0,0.1,2485707.0,2485707.0,2485707.0,1.1,0.9,0.1,6913134.0,100000.0,0.1,0.1,enabled,,,,,
1733,pyth,usdt,6,4,main,pythusdt,online,8,1.0,16666666.0,10.0,1.0,16666666.0,16666666.0,16666666.0,1.1,0.9,1.0,2100853.0,100000.0,0.1,0.1,enabled,,,,,
1734,fury,usdt,5,4,main,furyusdt,offline,8,0.1,5000000.0,10.0,0.1,5000000.0,5000000.0,5000000.0,1.25,0.75,0.1,181818181.0,100000.0,0.1,0.1,enabled,st,,,,
1735,torn,usdt,4,4,main,tornusdt,online,8,0.01,204918.0,10.0,0.01,204918.0,204918.0,204918.0,1.1,0.9,0.01,12211.0,100000.0,0.1,0.1,enabled,privacycoin,,,,
1736,ankr,ht,6,2,main,ankrht,offline,8,1.0,78000000.0,0.1,1.0,78000000.0,78000000.0,78000000.0,1.1,0.9,1.0,7800000.0,25000.0,0.1,0.1,enabled,,,,,
1737,dash,husd,2,4,main,dashhusd,offline,8,0.001,13000.0,1.0,0.001,13000.0,13000.0,13000.0,1.1,0.9,0.001,1300.0,145000.0,0.1,0.1,enabled,,,,,
1738,dot,husd,4,4,main,dothusd,offline,8,0.01,300000.0,1.0,0.01,300000.0,300000.0,300000.0,1.1,0.9,0.01,30000.0,100000.0,0.1,0.1,enabled,crypto,,,,
1739,dgd,eth,6,4,st,dgdeth,offline,8,0.001,10000.0,0.001,0.001,10000.0,10000.0,10000.0,1.1,0.9,0.001,1000.0,1000.0,0.1,0.1,enabled,,,,,
1740,yfii,btc,6,4,main,yfiibtc,offline,8,0.0001,200.0,0.0001,0.0001,200.0,200.0,200.0,1.1,0.9,0.0001,20.0,10.0,0.1,0.1,enabled,,,,,
1741,crv,btc,7,4,main,crvbtc,offline,8,0.01,2100000.0,0.0001,0.01,2100000.0,2100000.0,2100000.0,1.1,0.9,0.01,210000.0,8.0,0.1,0.1,enabled,,,3.0,,
1742,mvl,usdt,6,4,main,mvlusdt,online,8,1.0,156396621.0,10.0,1.0,156396621.0,156396621.0,156396621.0,1.25,0.75,1.0,77579519.0,100000.0,0.1,0.1,enabled,st,,,,
1743,ruff,btc,10,2,main,ruffbtc,offline,8,1.0,10000000.0,0.0001,1.0,10000000.0,10000000.0,10000000.0,1.1,0.9,1.0,1000000.0,100.0,0.1,0.1,enabled,,,,,
1744,btc,euroc,2,5,main,btceuroc,offline,8,1e-05,41.0,1.0,1e-05,41.0,41.0,41.0,1.1,0.9,1e-05,4.0,100000.0,0.1,0.1,enabled,,,,,
1745,stc,usdt,4,4,main,stcusdt,offline,8,0.01,800000.0,10.0,0.01,800000.0,800000.0,800000.0,1.1,0.9,0.01,80000.0,100000.0,0.1,0.1,enabled,,,,,
1746,xlm,usdc,6,4,main,xlmusdc,offline,8,0.1,8034451.0,10.0,0.1,8034451.0,8034451.0,8034451.0,1.1,0.9,0.1,803445.0,100000.0,0.1,0.1,enabled,,,,,
1747,carv,usdt,4,4,main,carvusdt,online,8,1.0,10000000.0,10.0,1.0,10000000.0,10000000.0,10000000.0,1.1,0.9,1.0,1657179.0,100000.0,0.1,0.1,enabled,,3.0,,,
1748,soc,usdt,6,2,st,socusdt,offline,8,0.1,3000000.0,10.0,0.1,3000000.0,3000000.0,3000000.0,1.1,0.9,0.1,300000.0,100000.0,0.1,0.1,enabled,,,,,
1749,xno,eth,6,4,main,nanoeth,offline,8,0.01,100000.0,0.001,0.01,100000.0,100000.0,100000.0,1.1,0.9,0.01,10000.0,50.0,0.1,0.1,enabled,,,,,
1750,sun,btc,10,2,main,sunbtc,offline,8,0.1,35714285.0,0.0001,0.1,35714285.0,35714285.0,35714285.0,1.1,0.9,0.1,3571428.0,3.0,0.1,0.1,enabled,,,,,
1751,zen,usdt,4,4,main,zenusdt,online,8,0.01,110375.0,10.0,0.01,110375.0,110375.0,110375.0,1.1,0.9,0.01,16844.0,100000.0,0.1,0.1,enabled,,,,,
1752,dcr,btc,6,4,main,dcrbtc,offline,8,0.001,10000.0,0.0001,0.001,10000.0,10000.0,10000.0,1.1,0.9,0.001,1000.0,10.0,0.1,0.1,enabled,,,,,
1753,rad,btc,8,4,main,radbtc,offline,8,0.0001,88994.0,0.0001,0.0001,88994.0,88994.0,88994.0,1.1,0.9,0.0001,8899.0,5.0,0.1,0.1,enabled,,,,,
1754,cere,usdt,6,4,main,cereusdt,offline,8,0.1,28571428.0,10.0,0.1,28571428.0,28571428.0,28571428.0,1.1,0.9,0.1,215396141.0,100000.0,0.1,0.1,enabled,st,,,,
1755,atp,usdt,7,2,st,atpusdt,offline,8,1.0,30000000.0,10.0,1.0,30000000.0,30000000.0,30000000.0,1.1,0.9,1.0,3000000.0,100000.0,0.1,0.1,enabled,,,,,
1756,pumpold,usdt,10,2,main,pumpoldusdt,offline,8,1.0,82101806239.0,10.0,1.0,82101806239.0,82101806239.0,82101806239.0,1.1,0.9,1.0,320673693604.0,100000.0,0.1,0.1,enabled,st,,,,
1757,titan,eth,8,2,main,titaneth,offline,8,0.1,12500000.0,0.001,0.1,12500000.0,12500000.0,12500000.0,1.1,0.9,0.1,1250000.0,267.0,0.1,0.1,enabled,,,,,
1758,yee,btc,12,2,st,yeebtc,offline,8,1.0,800000000.0,0.0001,1.0,800000000.0,800000000.0,800000000.0,1.1,0.9,1.0,80000000.0,15.0,0.1,0.1,enabled,,,,,
1759,df,btc,8,2,main,dfbtc,offline,8,0.1,1500000.0,0.0001,0.1,1500000.0,1500000.0,1500000.0,1.1,0.9,0.1,150000.0,8.0,0.1,0.1,enabled,,,,,
1760,bubble,usdt,6,4,main,bubbleusdt,offline,8,1.0,166666666.0,10.0,1.0,166666666.0,166666666.0,166666666.0,1.1,0.9,1.0,120368432.0,100000.0,0.1,0.1,enabled,st,,,,
1761,wtc,eth,7,4,main,wtceth,offline,8,0.1,300000.0,0.001,0.1,300000.0,300000.0,300000.0,1.1,0.9,0.01,30000.0,250.0,0.1,0.1,enabled,,,,,
1762,kmd,btc,8,2,main,kmdbtc,offline,8,0.1,800000.0,0.0001,0.1,800000.0,800000.0,800000.0,1.1,0.9,0.1,80000.0,20.0,0.1,0.1,enabled,,,,,
1763,cre,usdt,6,2,main,creusdt,offline,8,1.0,80000000.0,10.0,1.0,80000000.0,80000000.0,80000000.0,1.1,0.9,1.0,8000000.0,200000.0,0.1,0.1,enabled,,,,,
1764,srm,usdt,4,4,main,srmusdt,offline,8,0.001,147442.0,10.0,0.001,147442.0,147442.0,147442.0,1.1,0.9,0.001,14744.0,100000.0,0.1,0.1,enabled,st,,,,
1765,rss3,usdt,6,4,main,rss3usdt,online,8,0.01,1666666.0,10.0,0.01,1666666.0,1666666.0,1666666.0,1.25,0.75,0.01,16301651.0,100000.0,0.1,0.1,enabled,st,,,,
1766,kaon,ht,6,2,main,akroht,offline,8,1.0,50000000.0,0.1,1.0,50000000.0,50000000.0,50000000.0,1.1,0.9,1.0,5000000.0,20000.0,0.1,0.1,enabled,,,,,
1767,fil,eth,8,4,main,fileth,offline,8,0.0001,31129.0,0.001,0.0001,31129.0,31129.0,31129.0,1.1,0.9,0.0001,3112.0,262.0,0.1,0.1,enabled,,,,,
1768,icp,usdt,2,4,main,icpusdt,online,8,0.0001,8333.0,5.0,0.0001,8333.0,8333.0,8333.0,1.1,0.9,0.0001,38467.0,100000.0,0.04,0.04,enabled,,2.0,,,
1769,molt,usdt,8,2,main,moltusdt,online,8,1.0,1250000000.0,10.0,1.0,1250000000.0,1250000000.0,1250000000.0,1.1,0.9,1.0,3155959274.0,50000.0,0.05,0.05,enabled,innovate,,,,
1770,cetus,usdt,4,4,main,cetususdt,online,8,0.1,3200000.0,10.0,0.1,3200000.0,3200000.0,3200000.0,1.1,0.9,0.1,4358537.0,100000.0,0.1,0.1,enabled,,,,,
1771,bard,usdt,4,4,main,bardusdt,online,8,0.1,1388888.0,1.0,0.1,1388888.0,1388888.0,1388888.0,1.1,0.9,0.1,152198.0,50000.0,0.05,0.05,enabled,,,,,
1772,iotx,eth,8,2,main,iotxeth,offline,8,0.1,78901688.0,0.001,0.1,78901688.0,78901688.0,78901688.0,1.1,0.9,0.1,7890168.0,78.0,0.1,0.1,enabled,,,,,
1773,fct2,usdt,6,2,main,fct2usdt,online,8,1.0,21459227.0,10.0,1.0,21459227.0,21459227.0,21459227.0,1.25,0.75,1.0,7658395.0,100000.0,0.1,0.1,enabled,st,,,,
1774,bwo,usdt,5,4,main,bwousdt,offline,8,0.01,8333333.0,10.0,0.01,8333333.0,8333333.0,8333333.0,1.1,0.9,0.01,833333.0,100000.0,0.1,0.1,enabled,,,,,
1775,let,btc,10,2,st,letbtc,offline,8,1.0,295000000.0,0.0001,1.0,295000000.0,295000000.0,295000000.0,1.1,0.9,1.0,29500000.0,10.0,0.1,0.1,enabled,,,,,
1776,knc,btc,8,0,main,kncbtc,offline,8,0.1,1000000.0,0.0001,0.1,1000000.0,1000000.0,1000000.0,1.1,0.9,0.1,100000.0,10.0,0.1,0.1,enabled,,,,,
1777,ab,btc,10,2,main,newbtc,offline,8,1.0,100000000.0,0.0001,1.0,100000000.0,100000000.0,100000000.0,1.1,0.9,1.0,10000000.0,20.0,0.05,0.05,enabled,,,,,
1778,pol,usdd,6,4,main,maticusdd,offline,8,0.1,1105129.0,10.0,0.1,1105129.0,1105129.0,1105129.0,1.1,0.9,0.1,110512.0,100000.0,0.1,0.1,enabled,zerofee,,,,
1779,dta,btc,12,2,main,dtabtc,offline,8,1.0,100000000.0,0.0001,1.0,100000000.0,100000000.0,100000000.0,1.1,0.9,1.0,10000000.0,100.0,0.1,0.1,enabled,,,,,
1780,init,usdt,4,4,main,initusdt,online,8,0.1,2857000.0,10.0,0.1,2857000.0,2857000.0,2857000.0,1.1,0.9,0.1,545747.0,50000.0,0.05,0.05,enabled,,,,,
1781,zig,usdt,6,4,main,zigusdt,online,8,0.1,13795006.0,10.0,0.1,13795006.0,13795006.0,13795006.0,1.1,0.9,0.1,3449480.0,100000.0,0.1,0.1,enabled,,,,,
1782,cookie,usdt,4,4,main,cookieusdt,online,8,0.1,5224660.0,10.0,0.1,5224660.0,5224660.0,5224660.0,1.1,0.9,0.1,2721893.0,50000.0,0.05,0.05,enabled,,,,,
1783,zkb,usdt,6,4,main,zkbusdt,offline,8,1.0,14025245.0,10.0,1.0,14025245.0,14025245.0,14025245.0,1.1,0.9,1.0,8126806.0,100000.0,0.1,0.1,enabled,st,,,,
1784,check,usdt,5,4,main,checkusdt,online,8,0.1,9891196.0,10.0,0.1,9891196.0,9891196.0,9891196.0,1.1,0.9,0.1,1380154.0,50000.0,0.05,0.05,enabled,innovate,3.0,,,
1785,ivfun,usdt,6,4,main,ivfunusdt,offline,8,1.0,17361111.0,10.0,1.0,17361111.0,17361111.0,17361111.0,1.1,0.9,1.0,1736111.0,100000.0,0.1,0.1,enabled,st,,,,
1786,abt,usdt,4,2,st,abtusdt,offline,8,0.1,6000000.0,10.0,0.1,6000000.0,6000000.0,6000000.0,1.1,0.9,0.1,600000.0,100000.0,0.1,0.1,enabled,,,,,
1787,fsn,usdt,4,4,main,fsnusdt,offline,8,0.01,900000.0,10.0,0.01,900000.0,900000.0,900000.0,1.1,0.9,0.01,90000.0,100000.0,0.1,0.1,enabled,,,,,
1788,link3l,usdt,10,4,main,link3lusdt,offline,8,0.001,3845607724.3486,10.0,0.001,3845607724.3486,3845607724.3486,3845607724.3486,1.5,0.5,0.001,3845607724.3486,2500.0,0.1,0.1,enabled,"etp,nav,holdinglimit,activities",,,2500.0,
1789,sofi,btc,8,4,main,sofibtc,offline,8,0.001,373538.0,0.0001,0.001,373538.0,373538.0,373538.0,1.1,0.9,0.001,37353.0,3.0,0.1,0.1,enabled,,,,,
1790,pha,usdt,6,4,main,phausdt,online,8,1.0,100000000.0,10.0,1.0,100000000.0,100000000.0,100000000.0,1.1,0.9,1.0,2621109.0,100000.0,0.1,0.1,enabled,,,,,
1791,mnt,usdt,4,4,main,mntusdt,online,8,0.1,1809299.0,1.0,0.1,1809299.0,1809299.0,1809299.0,1.1,0.9,0.1,147392.0,100000.0,0.1,0.1,enabled,,,,,
1792,iota,usdt,4,4,main,iotausdt,online,8,0.01,500000.0,10.0,0.01,500000.0,500000.0,500000.0,1.1,0.9,0.01,1679322.0,100000.0,0.1,0.1,enabled,,,,,
1793,vidy,usdt,8,2,st,vidyusdt,offline,8,1.0,530000000.0,10.0,1.0,530000000.0,530000000.0,530000000.0,1.1,0.9,1.0,53000000.0,200000.0,0.1,0.1,enabled,,,,,
1794,parti,usdt,5,4,main,partiusdt,online,8,0.1,6666666.0,10.0,0.1,6666666.0,6666666.0,6666666.0,1.1,0.9,0.1,1152697.0,50000.0,0.05,0.05,enabled,,3.0,,,
1795,eurr,usdt,4,4,main,eurrusdt,online,8,0.1,42294.028,1.0,0.1,42294.028,42294.028,42294.028,1.25,0.75,0.1,42294.0,50000.0,0.03,0.03,enabled,,,,50000.0,
1796,love,usdt,8,2,main,loveusdt,offline,8,1.0,2000000000.0,10.0,1.0,2000000000.0,2000000000.0,2000000000.0,1.1,0.9,1.0,200000000.0,100000.0,0.1,0.1,enabled,,,,,
1797,tlm,usdt,6,4,main,tlmusdt,online,8,0.1,10169836.0,10.0,0.1,10169836.0,10169836.0,10169836.0,1.1,0.9,0.1,51712120.0,100000.0,0.1,0.1,enabled,,,,,
1798,pyr,usdt,4,4,main,pyrusdt,online,8,0.0001,30000.0,10.0,0.0001,30000.0,30000.0,30000.0,1.1,0.9,0.0001,343242.0,100000.0,0.1,0.1,enabled,,,,,
1799,well,usdt,6,4,main,wellusdt,online,8,1.0,150784077.0,10.0,1.0,150784077.0,150784077.0,150784077.0,1.1,0.9,1.0,22206988.0,100000.0,0.1,0.1,enabled,,,,,
1800,pol,eth,8,2,main,maticeth,offline,8,0.1,57175528.0,0.001,0.1,57175528.0,57175528.0,57175528.0,1.1,0.9,0.1,5717552.0,93.0,0.1,0.1,enabled,,,,,
1801,ats,usdt,6,2,st,atsusdt,offline,8,0.01,7200000.0,10.0,0.01,7200000.0,1557210.5619,7200000.0,1.1,0.9,0.01,720000.0,5000.0,0.1,0.1,enabled,abnormalmarket,,,,
1802,rcn,eth,10,0,st,rcneth,offline,8,1.0,890734.7192,0.001,1.0,890734.7192,890734.7192,890734.7192,1.1,0.9,1.0,890734.7192,0.4159,0.1,0.1,enabled,st,,,1000.0,
1803,qtum,husd,4,4,main,qtumhusd,offline,8,0.01,500000.0,1.0,0.01,500000.0,500000.0,500000.0,1.1,0.9,0.01,50000.0,100000.0,0.1,0.1,enabled,,,,,
1804,lol,usdt,8,4,st,lolusdt,offline,8,1.0,2000000000.0,10.0,1.0,2000000000.0,2000000000.0,2000000000.0,1.1,0.9,1.0,200000000.0,70000.0,0.1,0.1,enabled,,,,,
1805,bsv3s,usdt,8,4,main,bsv3susdt,offline,8,0.01,16446015.9526,10.0,0.01,16446015.9526,16446015.9526,16446015.9526,1.5,0.5,0.01,16446015.9526,2000.0,0.1,0.1,enabled,"etp,nav,holdinglimit,activities",,,2000.0,
1806,sunwukong,usdt,6,4,main,sunwukongusdt,offline,8,1.0,85910652.0,10.0,1.0,85910652.0,85910652.0,85910652.0,1.1,0.9,1.0,247019654.0,100000.0,0.1,0.1,enabled,st,,,,
1807,hype,usdt,4,4,main,hypeusdt,online,8,0.001,33333.0,10.0,0.001,33333.0,33333.0,33333.0,1.1,0.9,0.001,1119.0,50000.0,0.05,0.05,enabled,,3.0,,,
1808,ip,usdt,4,4,main,ipusdt,online,8,0.01,200000.0,10.0,0.01,200000.0,200000.0,200000.0,1.1,0.9,0.01,83832.0,50000.0,0.05,0.05,enabled,,3.0,,,
1809,pundu,usdt,6,4,main,punduusdt,offline,8,1.0,29112081.0,10.0,1.0,29112081.0,29112081.0,29112081.0,1.1,0.9,1.0,28663293.0,100000.0,0.1,0.1,enabled,st,,,,
1810,hpt,ht,6,4,st,hptht,offline,8,10.0,70000000.0,0.1,10.0,70000000.0,70000000.0,70000000.0,1.1,0.9,1.0,7000000.0,30000.0,0.1,0.1,enabled,,,,,
1811,dac,btc,12,2,st,dacbtc,offline,8,1.0,300000000.0,0.0001,1.0,300000000.0,300000000.0,300000000.0,1.1,0.9,1.0,30000000.0,9.0,0.05,0.05,enabled,hadax,,,,
1812,iotx,usdt,6,2,main,iotxusdt,online,8,0.1,78901688.0,10.0,0.1,78901688.0,78901688.0,78901688.0,1.1,0.9,0.1,20555903.0,100000.0,0.1,0.1,enabled,,,,,
1813,boba,usdt,5,4,main,bobausdt,online,8,0.001,574712.0,10.0,0.001,574712.0,574712.0,574712.0,1.1,0.9,0.001,4325991.0,100000.0,0.1,0.1,enabled,,,,,
1814,rsr,ht,6,2,main,rsrht,offline,8,1.0,650000000.0,0.1,1.0,650000000.0,650000000.0,650000000.0,1.1,0.9,1.0,65000000.0,30000.0,0.1,0.1,enabled,,,,,
1815,onston,usdt,6,4,main,onstonusdt,offline,8,0.1,16059097.0,10.0,0.1,16059097.0,16059097.0,16059097.0,1.1,0.9,0.1,1605909.0,100000.0,0.1,0.1,enabled,,,,,
1816,grass,usdt,4,4,main,grassusdt,online,8,0.1,1162790.0,10.0,0.1,1162790.0,1162790.0,1162790.0,1.1,0.9,0.1,54563.0,20000.0,0.1,0.1,enabled,,3.0,,,
1817,bluai,usdt,6,4,main,bluaiusdt,online,8,1.0,43140638.0,10.0,1.0,43140638.0,43140638.0,43140638.0,1.1,0.9,1.0,5374660.0,50000.0,0.05,0.05,enabled,innovate,3.0,,,
1818,btc,brl,2,5,main,btcbrl,offline,8,1e-05,32.0,5.0,1e-05,32.0,32.0,32.0,1.1,0.9,1e-05,3.0,507872.0,0.1,0.1,enabled,"griddisabled,fiat",,,,
1819,atom,usdc,4,3,main,atomusdc,offline,8,0.01,97389.0,10.0,0.01,97389.0,97389.0,97389.0,1.1,0.9,0.01,9738.0,100000.0,0.1,0.1,enabled,,,,,
1820,tdx,usdt,4,4,main,tdxusdt,offline,8,0.01,3793626.0,10.0,0.01,3793626.0,3793626.0,3793626.0,1.1,0.9,0.01,379362.0,100000.0,0.1,0.1,enabled,,,,,
1821,dta,eth,12,2,main,dtaeth,offline,8,1.0,100000000.0,0.001,1.0,100000000.0,100000000.0,100000000.0,1.1,0.9,1.0,10000000.0,500.0,0.1,0.1,enabled,,,,,
1822,lend,eth,6,2,st,lendeth,offline,8,0.1,1700000.0,0.001,0.1,1700000.0,1700000.0,1700000.0,1.1,0.9,0.1,170000.0,240.0,0.1,0.1,enabled,,,,,
1823,get,btc,12,2,st,getbtc,offline,8,1.0,10000000.0,0.0001,1.0,10000000.0,10000000.0,7455501.4855,1.1,0.9,1.0,7455501.4855,10.0,0.1,0.1,enabled,"abnormalmarket,hadax",,,,
1824,adx,usdt,4,4,main,adxusdt,online,8,0.01,5882352.0,10.0,0.01,5882352.0,5882352.0,5882352.0,1.1,0.9,0.01,1201546.0,100000.0,0.1,0.1,enabled,,,,,
