,from date,to date, from CWB price , to CWB price , CWB cod ,CWB pct cod, from ICVT price , to ICVT price , ICVT cod ,ICVT pct cod, to ICVT / to CWB , to ICVT / to ICVT , ICVT / CWB moving avg , yday ICVT / CWB moving avg , to CWB unit price , ICVT / ICVT moving avg , yday ICVT / ICVT moving avg , to ICVT unit price ,CWB unit price pct diff,ICVT unit price pct diff,unit price pct diff
401,3/24/2023,3/27/2023, $65.39 , $65.57 , $0.18 ,0.27%, $70.95 , $71.08 , $0.13 ,0.18%, 1.084 , 1.000 , 1.085 , 1.085 , $71.14 , 1.000 , 1.000 , $71.08 ,0.08%,0.00%,0.08%
402,3/27/2023,3/28/2023, $65.57 , $65.54 , $(0.03),-0.05%, $71.08 , $71.30 , $0.22 ,0.31%, 1.088 , 1.000 , 1.085 , 1.085 , $71.11 , 1.000 , 1.000 , $71.30 ,-0.27%,0.00%,-0.27%
403,3/28/2023,3/29/2023, $65.54 , $66.04 , $0.50 ,0.76%, $71.30 , $71.60 , $0.30 ,0.42%, 1.084 , 1.000 , 1.085 , 1.085 , $71.65 , 1.000 , 1.000 , $71.60 ,0.07%,0.00%,0.07%
404,3/29/2023,3/30/2023, $66.04 , $66.37 , $0.33 ,0.50%, $71.60 , $71.90 , $0.30 ,0.42%, 1.083 , 1.000 , 1.084 , 1.085 , $71.99 , 1.000 , 1.000 , $71.90 ,0.13%,0.00%,0.13%
405,3/30/2023,3/31/2023, $66.37 , $67.07 , $0.70 ,1.05%, $71.90 , $72.62 , $0.72 ,1.00%, 1.083 , 1.000 , 1.084 , 1.084 , $72.74 , 1.000 , 1.000 , $72.62 ,0.16%,0.00%,0.16%
406,3/31/2023,4/3/2023, $67.07 , $66.86 , $(0.21),-0.31%, $72.62 , $72.32 , $(0.30),-0.41%, 1.082 , 1.000 , 1.084 , 1.084 , $72.49 , 1.000 , 1.000 , $72.32 ,0.24%,0.00%,0.24%
407,4/3/2023,4/4/2023, $66.86 , $66.53 , $(0.33),-0.49%, $72.32 , $72.00 , $(0.32),-0.44%, 1.082 , 1.000 , 1.084 , 1.084 , $72.12 , 1.000 , 1.000 , $72.00 ,0.16%,0.00%,0.16%
408,4/4/2023,4/5/2023, $66.53 , $66.25 , $(0.28),-0.42%, $72.00 , $71.78 , $(0.22),-0.31%, 1.083 , 1.000 , 1.084 , 1.084 , $71.80 , 1.000 , 1.000 , $71.78 ,0.02%,0.00%,0.02%
409,4/5/2023,4/6/2023, $66.25 , $66.30 , $0.05 ,0.08%, $71.78 , $71.78 , $-   ,0.00%, 1.083 , 1.000 , 1.083 , 1.084 , $71.85 , 1.000 , 1.000 , $71.78 ,0.09%,0.00%,0.09%
410,4/6/2023,4/10/2023, $66.30 , $66.52 , $0.22 ,0.33%, $71.78 , $71.96 , $0.18 ,0.25%, 1.082 , 1.000 , 1.083 , 1.083 , $72.07 , 1.000 , 1.000 , $71.96 ,0.16%,0.00%,0.16%
411,4/10/2023,4/11/2023, $66.52 , $66.77 , $0.25 ,0.38%, $71.96 , $72.16 , $0.20 ,0.28%, 1.081 , 1.000 , 1.083 , 1.083 , $72.34 , 1.000 , 1.000 , $72.16 ,0.25%,0.00%,0.25%
412,4/11/2023,4/12/2023, $66.77 , $66.64 , $(0.13),-0.19%, $72.16 , $72.08 , $(0.08),-0.11%, 1.082 , 1.000 , 1.083 , 1.083 , $72.19 , 1.000 , 1.000 , $72.08 ,0.15%,0.00%,0.15%
413,4/12/2023,4/13/2023, $66.64 , $67.06 , $0.42 ,0.63%, $72.08 , $72.52 , $0.44 ,0.61%, 1.081 , 1.000 , 1.083 , 1.083 , $72.65 , 1.000 , 1.000 , $72.52 ,0.18%,0.00%,0.18%
414,4/13/2023,4/14/2023, $67.06 , $66.87 , $(0.19),-0.28%, $72.52 , $72.23 , $(0.29),-0.40%, 1.080 , 1.000 , 1.083 , 1.083 , $72.44 , 1.000 , 1.000 , $72.23 ,0.29%,0.00%,0.29%
415,4/14/2023,4/17/2023, $66.87 , $67.13 , $0.26 ,0.39%, $72.23 , $72.60 , $0.37 ,0.51%, 1.081 , 1.000 , 1.083 , 1.083 , $72.71 , 1.000 , 1.000 , $72.60 ,0.14%,0.00%,0.14%
416,4/17/2023,4/18/2023, $67.13 , $67.02 , $(0.11),-0.16%, $72.60 , $72.56 , $(0.04),-0.06%, 1.083 , 1.000 , 1.083 , 1.083 , $72.57 , 1.000 , 1.000 , $72.56 ,0.01%,0.00%,0.01%
417,4/18/2023,4/19/2023, $67.02 , $66.84 , $(0.18),-0.27%, $72.56 , $72.39 , $(0.17),-0.23%, 1.083 , 1.000 , 1.083 , 1.083 , $72.37 , 1.000 , 1.000 , $72.39 ,-0.03%,0.00%,-0.03%
418,4/19/2023,4/20/2023, $66.84 , $66.68 , $(0.16),-0.24%, $72.39 , $72.05 , $(0.34),-0.47%, 1.081 , 1.000 , 1.083 , 1.083 , $72.20 , 1.000 , 1.000 , $72.05 ,0.20%,0.00%,0.20%
419,4/20/2023,4/21/2023, $66.68 , $66.62 , $(0.06),-0.09%, $72.05 , $72.06 , $0.01 ,0.01%, 1.082 , 1.000 , 1.083 , 1.083 , $72.13 , 1.000 , 1.000 , $72.06 ,0.10%,0.00%,0.10%
420,4/21/2023,4/24/2023, $66.62 , $66.74 , $0.12 ,0.18%, $72.06 , $72.01 , $(0.05),-0.07%, 1.079 , 1.000 , 1.082 , 1.083 , $72.25 , 1.000 , 1.000 , $72.01 ,0.34%,0.00%,0.34%
421,4/24/2023,4/25/2023, $66.74 , $65.86 , $(0.88),-1.33%, $72.01 , $71.17 , $(0.84),-1.17%, 1.081 , 1.000 , 1.082 , 1.082 , $71.28 , 1.000 , 1.000 , $71.17 ,0.16%,0.00%,0.16%
422,4/25/2023,4/26/2023, $65.86 , $65.75 , $(0.11),-0.17%, $71.17 , $71.12 , $(0.05),-0.07%, 1.082 , 1.000 , 1.082 , 1.082 , $71.15 , 1.000 , 1.000 , $71.12 ,0.04%,0.00%,0.04%
423,4/26/2023,4/27/2023, $65.75 , $65.81 , $0.06 ,0.09%, $71.12 , $71.30 , $0.18 ,0.25%, 1.083 , 1.000 , 1.082 , 1.082 , $71.20 , 1.000 , 1.000 , $71.30 ,-0.15%,0.00%,-0.15%
424,4/27/2023,4/28/2023, $65.81 , $66.03 , $0.22 ,0.33%, $71.30 , $71.37 , $0.07 ,0.10%, 1.081 , 1.000 , 1.082 , 1.082 , $71.43 , 1.000 , 1.000 , $71.37 ,0.09%,0.00%,0.09%
425,4/28/2023,5/1/2023, $66.03 , $66.05 , $0.02 ,0.03%, $71.37 , $71.34 , $(0.03),-0.04%, 1.080 , 1.000 , 1.082 , 1.082 , $71.44 , 1.000 , 1.000 , $71.34 ,0.15%,0.00%,0.15%
426,5/1/2023,5/2/2023, $66.05 , $65.50 , $(0.55),-0.84%, $71.34 , $70.74 , $(0.60),-0.84%, 1.080 , 1.000 , 1.081 , 1.082 , $70.84 , 1.000 , 1.000 , $70.74 ,0.14%,0.00%,0.14%
427,5/2/2023,5/3/2023, $65.50 , $65.50 , $-   ,0.00%, $70.74 , $70.70 , $(0.04),-0.06%, 1.079 , 1.000 , 1.081 , 1.081 , $70.84 , 1.000 , 1.000 , $70.70 ,0.19%,0.00%,0.19%
428,5/3/2023,5/4/2023, $65.50 , $65.49 , $(0.01),-0.02%, $70.70 , $70.61 , $(0.09),-0.13%, 1.078 , 1.000 , 1.081 , 1.081 , $70.82 , 1.000 , 1.000 , $70.61 ,0.29%,0.00%,0.29%
429,5/4/2023,5/5/2023, $65.49 , $66.07 , $0.58 ,0.88%, $70.61 , $71.38 , $0.77 ,1.08%, 1.080 , 1.000 , 1.081 , 1.081 , $71.42 , 1.000 , 1.000 , $71.38 ,0.06%,0.00%,0.06%
430,5/5/2023,5/8/2023, $66.07 , $66.20 , $0.13 ,0.20%, $71.38 , $71.71 , $0.33 ,0.46%, 1.083 , 1.000 , 1.081 , 1.081 , $71.56 , 1.000 , 1.000 , $71.71 ,-0.21%,0.00%,-0.21%
431,5/8/2023,5/9/2023, $66.20 , $66.16 , $(0.04),-0.06%, $71.71 , $71.64 , $(0.07),-0.10%, 1.083 , 1.000 , 1.081 , 1.081 , $71.52 , 1.000 , 1.000 , $71.64 ,-0.17%,0.00%,-0.17%
432,5/9/2023,5/10/2023, $66.16 , $66.34 , $0.18 ,0.27%, $71.64 , $71.97 , $0.33 ,0.46%, 1.085 , 1.000 , 1.081 , 1.081 , $71.72 , 1.000 , 1.000 , $71.97 ,-0.35%,0.00%,-0.35%
433,5/10/2023,5/11/2023, $66.34 , $66.33 , $(0.01),-0.02%, $71.97 , $71.91 , $(0.06),-0.08%, 1.084 , 1.000 , 1.081 , 1.081 , $71.72 , 1.000 , 1.000 , $71.91 ,-0.26%,0.00%,-0.26%
434,5/11/2023,5/12/2023, $66.33 , $66.31 , $(0.02),-0.03%, $71.91 , $71.82 , $(0.09),-0.13%, 1.083 , 1.000 , 1.082 , 1.081 , $71.71 , 1.000 , 1.000 , $71.82 ,-0.16%,0.00%,-0.16%
435,5/12/2023,5/15/2023, $66.31 , $66.58 , $0.27 ,0.41%, $71.82 , $72.11 , $0.29 ,0.40%, 1.083 , 1.000 , 1.082 , 1.082 , $72.01 , 1.000 , 1.000 , $72.11 ,-0.14%,0.00%,-0.14%
436,5/15/2023,5/16/2023, $66.58 , $66.18 , $(0.40),-0.60%, $72.11 , $71.76 , $(0.35),-0.49%, 1.084 , 1.000 , 1.082 , 1.082 , $71.58 , 1.000 , 1.000 , $71.76 ,-0.25%,0.00%,-0.25%
437,5/16/2023,5/17/2023, $66.18 , $66.42 , $0.24 ,0.36%, $71.76 , $72.17 , $0.41 ,0.57%, 1.087 , 1.000 , 1.082 , 1.082 , $71.85 , 1.000 , 1.000 , $72.17 ,-0.45%,0.00%,-0.45%
438,5/17/2023,5/18/2023, $66.42 , $66.58 , $0.16 ,0.24%, $72.17 , $72.32 , $0.15 ,0.21%, 1.086 , 1.000 , 1.082 , 1.082 , $72.03 , 1.000 , 1.000 , $72.32 ,-0.40%,0.00%,-0.40%
439,5/18/2023,5/19/2023, $66.58 , $66.53 , $(0.05),-0.08%, $72.32 , $72.26 , $(0.06),-0.08%, 1.086 , 1.000 , 1.082 , 1.082 , $72.00 , 1.000 , 1.000 , $72.26 ,-0.36%,0.00%,-0.36%
440,5/19/2023,5/22/2023, $66.53 , $66.73 , $0.20 ,0.30%, $72.26 , $72.53 , $0.27 ,0.37%, 1.087 , 1.000 , 1.083 , 1.082 , $72.23 , 1.000 , 1.000 , $72.53 ,-0.42%,0.00%,-0.42%
441,5/22/2023,5/23/2023, $66.73 , $66.48 , $(0.25),-0.38%, $72.53 , $72.19 , $(0.34),-0.47%, 1.086 , 1.000 , 1.083 , 1.083 , $71.98 , 1.000 , 1.000 , $72.19 ,-0.29%,0.00%,-0.29%
442,5/23/2023,5/24/2023, $66.48 , $66.39 , $(0.09),-0.14%, $72.19 , $72.05 , $(0.14),-0.19%, 1.085 , 1.000 , 1.083 , 1.083 , $71.90 , 1.000 , 1.000 , $72.05 ,-0.20%,0.00%,-0.20%
443,5/24/2023,5/25/2023, $66.39 , $66.33 , $(0.06),-0.09%, $72.05 , $71.99 , $(0.06),-0.08%, 1.085 , 1.000 , 1.083 , 1.083 , $71.85 , 1.000 , 1.000 , $71.99 ,-0.19%,0.00%,-0.19%
444,5/25/2023,5/26/2023, $66.33 , $66.64 , $0.31 ,0.47%, $71.99 , $72.35 , $0.36 ,0.50%, 1.086 , 1.000 , 1.084 , 1.083 , $72.19 , 1.000 , 1.000 , $72.35 ,-0.22%,0.00%,-0.22%
445,5/26/2023,5/30/2023, $66.64 , $66.90 , $0.26 ,0.39%, $72.35 , $72.40 , $0.05 ,0.07%, 1.082 , 1.000 , 1.084 , 1.084 , $72.49 , 1.000 , 1.000 , $72.40 ,0.13%,0.00%,0.13%
446,5/30/2023,5/31/2023, $66.90 , $66.86 , $(0.04),-0.06%, $72.40 , $72.41 , $0.01 ,0.01%, 1.083 , 1.000 , 1.084 , 1.084 , $72.46 , 1.000 , 1.000 , $72.41 ,0.06%,0.00%,0.06%
447,5/31/2023,6/1/2023, $66.86 , $67.03 , $0.17 ,0.25%, $72.41 , $72.77 , $0.36 ,0.50%, 1.086 , 1.000 , 1.084 , 1.084 , $72.65 , 1.000 , 1.000 , $72.77 ,-0.17%,0.00%,-0.17%
448,6/1/2023,6/2/2023, $67.03 , $67.60 , $0.57 ,0.85%, $72.77 , $73.52 , $0.75 ,1.03%, 1.088 , 1.000 , 1.085 , 1.084 , $73.29 , 1.000 , 1.000 , $73.52 ,-0.32%,0.00%,-0.32%
449,6/2/2023,6/5/2023, $67.60 , $67.94 , $0.34 ,0.50%, $73.52 , $73.89 , $0.37 ,0.50%, 1.088 , 1.000 , 1.085 , 1.085 , $73.69 , 1.000 , 1.000 , $73.89 ,-0.27%,0.00%,-0.27%
450,6/5/2023,6/6/2023, $67.94 , $68.30 , $0.36 ,0.53%, $73.89 , $74.31 , $0.42 ,0.57%, 1.088 , 1.000 , 1.085 , 1.085 , $74.10 , 1.000 , 1.000 , $74.31 ,-0.28%,0.00%,-0.28%
451,6/6/2023,6/7/2023, $68.30 , $68.16 , $(0.14),-0.21%, $74.31 , $74.24 , $(0.07),-0.09%, 1.089 , 1.000 , 1.086 , 1.085 , $73.97 , 1.000 , 1.000 , $74.24 ,-0.37%,0.00%,-0.37%
452,6/7/2023,6/8/2023, $68.16 , $68.42 , $0.26 ,0.38%, $74.24 , $74.29 , $0.05 ,0.07%, 1.086 , 1.000 , 1.086 , 1.086 , $74.27 , 1.000 , 1.000 , $74.29 ,-0.02%,0.00%,-0.02%
453,6/8/2023,6/9/2023, $68.42 , $68.31 , $(0.11),-0.16%, $74.29 , $74.19 , $(0.10),-0.13%, 1.086 , 1.000 , 1.086 , 1.086 , $74.16 , 1.000 , 1.000 , $74.19 ,-0.05%,0.00%,-0.05%
454,6/9/2023,6/12/2023, $68.31 , $68.68 , $0.37 ,0.54%, $74.19 , $74.63 , $0.44 ,0.59%, 1.087 , 1.000 , 1.086 , 1.086 , $74.56 , 1.000 , 1.000 , $74.63 ,-0.09%,0.00%,-0.09%
455,6/12/2023,6/13/2023, $68.68 , $69.10 , $0.42 ,0.61%, $74.63 , $75.14 , $0.51 ,0.68%, 1.087 , 1.000 , 1.086 , 1.086 , $75.03 , 1.000 , 1.000 , $75.14 ,-0.14%,0.00%,-0.14%
456,6/13/2023,6/14/2023, $69.10 , $69.05 , $(0.05),-0.07%, $75.14 , $75.18 , $0.04 ,0.05%, 1.089 , 1.000 , 1.086 , 1.086 , $74.99 , 1.000 , 1.000 , $75.18 ,-0.25%,0.00%,-0.25%
457,6/14/2023,6/15/2023, $69.05 , $69.44 , $0.39 ,0.56%, $75.18 , $75.48 , $0.30 ,0.40%, 1.087 , 1.000 , 1.086 , 1.086 , $75.43 , 1.000 , 1.000 , $75.48 ,-0.06%,0.00%,-0.06%
458,6/15/2023,6/16/2023, $69.44 , $69.43 , $(0.01),-0.01%, $75.48 , $75.45 , $(0.03),-0.04%, 1.087 , 1.000 , 1.086 , 1.086 , $75.42 , 1.000 , 1.000 , $75.45 ,-0.04%,0.00%,-0.04%
459,6/16/2023,6/20/2023, $69.43 , $69.39 , $(0.04),-0.06%, $75.45 , $75.20 , $(0.25),-0.33%, 1.084 , 1.000 , 1.086 , 1.086 , $75.38 , 1.000 , 1.000 , $75.20 ,0.24%,0.00%,0.24%
460,6/20/2023,6/21/2023, $69.39 , $69.40 , $0.01 ,0.01%, $75.20 , $75.37 , $0.17 ,0.23%, 1.086 , 1.000 , 1.086 , 1.086 , $75.38 , 1.000 , 1.000 , $75.37 ,0.02%,0.00%,0.02%
461,6/21/2023,6/22/2023, $69.40 , $69.27 , $(0.13),-0.19%, $75.37 , $75.40 , $0.03 ,0.04%, 1.088 , 1.000 , 1.086 , 1.086 , $75.24 , 1.000 , 1.000 , $75.40 ,-0.21%,0.00%,-0.21%
462,6/22/2023,6/23/2023, $69.27 , $68.79 , $(0.48),-0.70%, $75.40 , $74.85 , $(0.55),-0.73%, 1.088 , 1.000 , 1.086 , 1.086 , $74.73 , 1.000 , 1.000 , $74.85 ,-0.16%,0.00%,-0.16%
463,6/23/2023,6/26/2023, $68.79 , $68.79 , $-   ,0.00%, $74.85 , $74.95 , $0.10 ,0.13%, 1.090 , 1.000 , 1.087 , 1.086 , $74.74 , 1.000 , 1.000 , $74.95 ,-0.29%,0.00%,-0.29%
464,6/26/2023,6/27/2023, $68.79 , $69.20 , $0.41 ,0.59%, $74.95 , $75.38 , $0.43 ,0.57%, 1.089 , 1.000 , 1.087 , 1.087 , $75.20 , 1.000 , 1.000 , $75.38 ,-0.24%,0.00%,-0.24%
465,6/27/2023,6/28/2023, $69.20 , $69.49 , $0.29 ,0.42%, $75.38 , $75.65 , $0.27 ,0.36%, 1.089 , 1.000 , 1.087 , 1.087 , $75.52 , 1.000 , 1.000 , $75.65 ,-0.17%,0.00%,-0.17%
466,6/28/2023,6/29/2023, $69.49 , $69.64 , $0.15 ,0.22%, $75.65 , $75.87 , $0.22 ,0.29%, 1.089 , 1.000 , 1.087 , 1.087 , $75.71 , 1.000 , 1.000 , $75.87 ,-0.21%,0.00%,-0.21%
467,6/29/2023,6/30/2023, $69.64 , $69.95 , $0.31 ,0.44%, $75.87 , $76.36 , $0.49 ,0.64%, 1.092 , 1.000 , 1.088 , 1.087 , $76.07 , 1.000 , 1.000 , $76.36 ,-0.38%,0.00%,-0.38%
468,6/30/2023,7/3/2023, $69.95 , $70.35 , $0.40 ,0.57%, $76.36 , $76.69 , $0.33 ,0.43%, 1.090 , 1.000 , 1.088 , 1.088 , $76.53 , 1.000 , 1.000 , $76.69 ,-0.21%,0.00%,-0.21%
469,7/3/2023,7/5/2023, $70.35 , $70.38 , $0.03 ,0.04%, $76.69 , $76.82 , $0.13 ,0.17%, 1.092 , 1.000 , 1.088 , 1.088 , $76.57 , 1.000 , 1.000 , $76.82 ,-0.33%,0.00%,-0.33%
470,7/5/2023,7/6/2023, $70.38 , $69.59 , $(0.79),-1.13%, $76.82 , $75.66 , $(1.16),-1.52%, 1.087 , 1.000 , 1.088 , 1.088 , $75.72 , 1.000 , 1.000 , $75.66 ,0.08%,0.00%,0.08%
471,7/6/2023,7/7/2023, $69.59 , $69.72 , $0.13 ,0.19%, $75.66 , $76.07 , $0.41 ,0.54%, 1.091 , 1.000 , 1.088 , 1.088 , $75.86 , 1.000 , 1.000 , $76.07 ,-0.28%,0.00%,-0.28%
472,7/7/2023,7/10/2023, $69.72 , $70.32 , $0.60 ,0.86%, $76.07 , $76.71 , $0.64 ,0.84%, 1.091 , 1.000 , 1.088 , 1.088 , $76.52 , 1.000 , 1.000 , $76.71 ,-0.25%,0.00%,-0.25%
473,7/10/2023,7/11/2023, $70.32 , $70.66 , $0.34 ,0.48%, $76.71 , $77.07 , $0.36 ,0.47%, 1.091 , 1.000 , 1.089 , 1.088 , $76.91 , 1.000 , 1.000 , $77.07 ,-0.21%,0.00%,-0.21%
474,7/11/2023,7/12/2023, $70.66 , $70.82 , $0.16 ,0.23%, $77.07 , $77.23 , $0.16 ,0.21%, 1.091 , 1.000 , 1.089 , 1.089 , $77.10 , 1.000 , 1.000 , $77.23 ,-0.17%,0.00%,-0.17%
475,7/12/2023,7/13/2023, $70.82 , $71.31 , $0.49 ,0.69%, $77.23 , $77.73 , $0.50 ,0.65%, 1.090 , 1.000 , 1.089 , 1.089 , $77.65 , 1.000 , 1.000 , $77.73 ,-0.11%,0.00%,-0.11%
476,7/13/2023,7/14/2023, $71.31 , $70.95 , $(0.36),-0.51%, $77.73 , $77.42 , $(0.31),-0.40%, 1.091 , 1.000 , 1.089 , 1.089 , $77.26 , 1.000 , 1.000 , $77.42 ,-0.20%,0.00%,-0.20%
477,7/14/2023,7/17/2023, $70.95 , $71.50 , $0.55 ,0.77%, $77.42 , $77.87 , $0.45 ,0.58%, 1.089 , 1.000 , 1.089 , 1.089 , $77.87 , 1.000 , 1.000 , $77.87 ,0.00%,0.00%,0.00%
478,7/17/2023,7/18/2023, $71.50 , $71.61 , $0.11 ,0.15%, $77.87 , $78.06 , $0.19 ,0.24%, 1.090 , 1.000 , 1.089 , 1.089 , $78.00 , 1.000 , 1.000 , $78.06 ,-0.08%,0.00%,-0.08%
479,7/18/2023,7/19/2023, $71.61 , $71.66 , $0.05 ,0.07%, $78.06 , $78.18 , $0.12 ,0.15%, 1.091 , 1.000 , 1.090 , 1.089 , $78.06 , 1.000 , 1.000 , $78.18 ,-0.15%,0.00%,-0.15%
480,7/19/2023,7/20/2023, $71.66 , $71.09 , $(0.57),-0.80%, $78.18 , $77.41 , $(0.77),-0.99%, 1.089 , 1.000 , 1.090 , 1.090 , $77.47 , 1.000 , 1.000 , $77.41 ,0.08%,0.00%,0.08%
481,7/20/2023,7/21/2023, $71.09 , $71.21 , $0.12 ,0.17%, $77.41 , $77.52 , $0.11 ,0.14%, 1.089 , 1.000 , 1.090 , 1.090 , $77.61 , 1.000 , 1.000 , $77.52 ,0.12%,0.00%,0.12%
482,7/21/2023,7/24/2023, $71.21 , $71.21 , $-   ,0.00%, $77.52 , $77.50 , $(0.02),-0.03%, 1.088 , 1.000 , 1.090 , 1.090 , $77.61 , 1.000 , 1.000 , $77.50 ,0.14%,0.00%,0.14%
483,7/24/2023,7/25/2023, $71.21 , $71.23 , $0.02 ,0.03%, $77.50 , $77.55 , $0.05 ,0.06%, 1.089 , 1.000 , 1.090 , 1.090 , $77.63 , 1.000 , 1.000 , $77.55 ,0.11%,0.00%,0.11%
484,7/25/2023,7/26/2023, $71.23 , $71.27 , $0.04 ,0.06%, $77.55 , $77.65 , $0.10 ,0.13%, 1.090 , 1.000 , 1.090 , 1.090 , $77.67 , 1.000 , 1.000 , $77.65 ,0.03%,0.00%,0.03%
485,7/26/2023,7/27/2023, $71.27 , $71.05 , $(0.22),-0.31%, $77.65 , $77.37 , $(0.28),-0.36%, 1.089 , 1.000 , 1.090 , 1.090 , $77.43 , 1.000 , 1.000 , $77.37 ,0.08%,0.00%,0.08%
486,7/27/2023,7/28/2023, $71.05 , $71.69 , $0.64 ,0.90%, $77.37 , $78.07 , $0.70 ,0.90%, 1.089 , 1.000 , 1.090 , 1.090 , $78.13 , 1.000 , 1.000 , $78.07 ,0.08%,0.00%,0.08%
487,7/28/2023,7/31/2023, $71.69 , $71.90 , $0.21 ,0.29%, $78.07 , $78.59 , $0.52 ,0.66%, 1.093 , 1.000 , 1.090 , 1.090 , $78.36 , 1.000 , 1.000 , $78.59 ,-0.29%,0.00%,-0.29%
488,7/31/2023,8/1/2023, $71.90 , $71.60 , $(0.30),-0.42%, $78.59 , $78.13 , $(0.46),-0.59%, 1.091 , 1.000 , 1.090 , 1.090 , $78.04 , 1.000 , 1.000 , $78.13 ,-0.12%,0.00%,-0.12%
489,8/1/2023,8/2/2023, $71.60 , $70.67 , $(0.93),-1.31%, $78.13 , $77.00 , $(1.13),-1.46%, 1.090 , 1.000 , 1.090 , 1.090 , $77.03 , 1.000 , 1.000 , $77.00 ,0.04%,0.00%,0.04%
490,8/2/2023,8/3/2023, $70.67 , $70.46 , $(0.21),-0.30%, $77.00 , $77.02 , $0.02 ,0.03%, 1.093 , 1.000 , 1.090 , 1.090 , $76.79 , 1.000 , 1.000 , $77.02 ,-0.30%,0.00%,-0.30%
491,8/3/2023,8/4/2023, $70.46 , $70.30 , $(0.16),-0.23%, $77.02 , $76.71 , $(0.31),-0.40%, 1.091 , 1.000 , 1.090 , 1.090 , $76.64 , 1.000 , 1.000 , $76.71 ,-0.09%,0.00%,-0.09%
492,8/4/2023,8/7/2023, $70.30 , $70.63 , $0.33 ,0.47%, $76.71 , $76.87 , $0.16 ,0.21%, 1.088 , 1.000 , 1.090 , 1.090 , $77.00 , 1.000 , 1.000 , $76.87 ,0.17%,0.00%,0.17%
493,8/7/2023,8/8/2023, $70.63 , $70.16 , $(0.47),-0.67%, $76.87 , $76.67 , $(0.20),-0.26%, 1.093 , 1.000 , 1.090 , 1.090 , $76.48 , 1.000 , 1.000 , $76.67 ,-0.25%,0.00%,-0.25%
494,8/8/2023,8/9/2023, $70.16 , $69.89 , $(0.27),-0.39%, $76.67 , $76.29 , $(0.38),-0.50%, 1.092 , 1.000 , 1.090 , 1.090 , $76.19 , 1.000 , 1.000 , $76.29 ,-0.13%,0.00%,-0.13%
495,8/9/2023,8/10/2023, $69.89 , $69.76 , $(0.13),-0.19%, $76.29 , $76.19 , $(0.10),-0.13%, 1.092 , 1.000 , 1.090 , 1.090 , $76.05 , 1.000 , 1.000 , $76.19 ,-0.18%,0.00%,-0.18%
496,8/10/2023,8/11/2023, $69.76 , $69.86 , $0.10 ,0.14%, $76.19 , $76.09 , $(0.10),-0.13%, 1.089 , 1.000 , 1.090 , 1.090 , $76.17 , 1.000 , 1.000 , $76.09 ,0.10%,0.00%,0.10%
497,8/11/2023,8/14/2023, $69.86 , $70.01 , $0.15 ,0.21%, $76.09 , $76.25 , $0.16 ,0.21%, 1.089 , 1.000 , 1.090 , 1.090 , $76.33 , 1.000 , 1.000 , $76.25 ,0.10%,0.00%,0.10%
498,8/14/2023,8/15/2023, $70.01 , $69.46 , $(0.55),-0.79%, $76.25 , $75.77 , $(0.48),-0.63%, 1.091 , 1.000 , 1.090 , 1.090 , $75.73 , 1.000 , 1.000 , $75.77 ,-0.06%,0.00%,-0.06%
499,8/15/2023,8/16/2023, $69.46 , $69.15 , $(0.31),-0.45%, $75.77 , $75.29 , $(0.48),-0.64%, 1.089 , 1.000 , 1.090 , 1.090 , $75.39 , 1.000 , 1.000 , $75.29 ,0.13%,0.00%,0.13%
500,8/16/2023,8/17/2023, $69.15 , $68.60 , $(0.55),-0.80%, $75.29 , $74.77 , $(0.52),-0.69%, 1.090 , 1.000 , 1.090 , 1.090 , $74.78 , 1.000 , 1.000 , $74.77 ,0.02%,0.00%,0.02%
501,8/17/2023,8/18/2023, $68.60 , $68.59 , $(0.01),-0.01%, $74.77 , $74.67 , $(0.10),-0.13%, 1.089 , 1.000 , 1.090 , 1.090 , $74.78 , 1.000 , 1.000 , $74.67 ,0.14%,0.00%,0.14%
502,8/18/2023,8/21/2023, $68.59 , $68.67 , $0.08 ,0.12%, $74.67 , $74.84 , $0.17 ,0.23%, 1.090 , 1.000 , 1.090 , 1.090 , $74.86 , 1.000 , 1.000 , $74.84 ,0.03%,0.00%,0.03%
503,8/21/2023,8/22/2023, $68.67 , $68.26 , $(0.41),-0.60%, $74.84 , $74.96 , $0.12 ,0.16%, 1.098 , 1.000 , 1.091 , 1.090 , $74.42 , 1.000 , 1.000 , $74.96 ,-0.72%,0.00%,-0.72%
504,8/22/2023,8/23/2023, $68.26 , $68.89 , $0.63 ,0.92%, $74.96 , $75.33 , $0.37 ,0.49%, 1.093 , 1.000 , 1.091 , 1.091 , $75.14 , 1.000 , 1.000 , $75.33 ,-0.25%,0.00%,-0.25%
505,8/23/2023,8/24/2023, $68.89 , $68.37 , $(0.52),-0.76%, $75.33 , $74.54 , $(0.79),-1.05%, 1.090 , 1.000 , 1.091 , 1.091 , $74.59 , 1.000 , 1.000 , $74.54 ,0.06%,0.00%,0.06%
506,8/24/2023,8/25/2023, $68.37 , $68.57 , $0.20 ,0.29%, $74.54 , $74.78 , $0.24 ,0.32%, 1.091 , 1.000 , 1.091 , 1.091 , $74.81 , 1.000 , 1.000 , $74.78 ,0.04%,0.00%,0.04%
507,8/25/2023,8/28/2023, $68.57 , $68.73 , $0.16 ,0.23%, $74.78 , $74.88 , $0.10 ,0.13%, 1.089 , 1.000 , 1.091 , 1.091 , $74.99 , 1.000 , 1.000 , $74.88 ,0.15%,0.00%,0.15%
